"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F&G","zoner_convrate_F&G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk_endast_manuell_disk","zoner_convrate_Fisk_endast_manuell_disk","zoner_count_Deli_endast_manuell","zoner_convrate_Deli_endast_manuell","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F&G_1","kampanj_convrate_Kampanj_1_F&G_1","kampanj_count_Kampanj_2_F&G_2","kampanj_convrate_Kampanj_2_F&G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_ABP","kampanj_count_Kampanj_1_bladet_eller_skagen","kampanj_convrate_Kampanj_1_bladet_eller_skagen","kampanj_count_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_convrate_Kampanj_1_Triangeln_Mölnlycke_Dala_Järna","kampanj_count_Kampanj_1_Frys","kampanj_convrate_Kampanj_1_Frys","kampanj_count_Kampanj_1_Mejeri","kampanj_convrate_Kampanj_1_Mejeri","kampanj_count_Kampanj_2_Mejeri","kampanj_convrate_Kampanj_2_Mejeri","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_ABP","kampanj_convrate_ABP","kampanj_count_Kampanj_1_dryck","kampanj_convrate_Kampanj_1_dryck","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_klubbvara","skylttyp_convrate_klubbvara","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinarie","skylttyp_convrate_ordinarie"
"VENDELSÖ SÅGEN",202233,2022-08-18,1204,113,0.0938538205980066,14,0.0116279069767442,17,0.0141196013289037,2,0.00166112956810631,40,0.0332225913621262,0,0,0,0,1,0.000830564784053156,4,0.00332225913621262,3,0.00249169435215947,0,0,32,0.026578073089701,102,0.0847176079734219,44,0.0365448504983389,14,0.0116279069767442,6,0.00498338870431894,2,0.00166112956810631,0,0,40,0.0332225913621262,0,0,0,0,0,0,1,0.000830564784053156,4,0.00332225913621262,0,0,3,0.00249169435215947,0,0,15,0.0124584717607973,17,0.0141196013289037,102,0.0847176079734219,11,0.00913621262458472,3,0.00249169435215947,40,0.0332225913621262,4,0.00332225913621262,0,0
"VENDELSÖ SÅGEN",202233,2022-08-17,1114,110,0.0987432675044883,8,0.00718132854578097,15,0.0134649910233393,7,0.00628366247755835,41,0.0368043087971275,0,0,0,0,0,0,4,0.00359066427289048,4,0.00359066427289048,0,0,31,0.0278276481149013,106,0.0951526032315978,53,0.0475763016157989,8,0.00718132854578097,11,0.00987432675044883,7,0.00628366247755835,0,0,41,0.0368043087971275,0,0,0,0,0,0,0,0,3,0.00269299820466786,1,0.000897666068222621,4,0.00359066427289048,0,0,12,0.0107719928186715,19,0.0170556552962298,106,0.0951526032315978,4,0.00359066427289048,4,0.00359066427289048,41,0.0368043087971275,4,0.00359066427289048,0,0
"VENDELSÖ SÅGEN",202233,2022-08-16,1174,123,0.104770017035775,13,0.0110732538330494,11,0.00936967632027257,6,0.00511073253833049,45,0.0383304940374787,0,0,0,0,1,0.000851788756388416,6,0.00511073253833049,11,0.00936967632027257,0,0,30,0.0255536626916525,121,0.103066439522998,57,0.0485519591141397,13,0.0110732538330494,9,0.00766609880749574,6,0.00511073253833049,0,0,45,0.0383304940374787,0,0,0,0,0,0,1,0.000851788756388416,4,0.00340715502555366,2,0.00170357751277683,11,0.00936967632027257,0,0,18,0.0153321976149915,12,0.010221465076661,121,0.103066439522998,2,0.00170357751277683,11,0.00936967632027257,45,0.0383304940374787,6,0.00511073253833049,0,0
"VENDELSÖ SÅGEN",202233,2022-08-15,1189,83,0.0698065601345669,10,0.00841042893187553,11,0.00925147182506308,0,0,15,0.0126156433978133,0,0,0,0,1,0.000841042893187553,3,0.00252312867956266,7,0.00588730025231287,2,0.00168208578637511,34,0.0285954583683768,80,0.0672834314550042,50,0.0420521446593776,10,0.00841042893187553,8,0.00672834314550042,0,0,0,0,15,0.0126156433978133,0,0,0,0,0,0,1,0.000841042893187553,3,0.00252312867956266,0,0,7,0.00588730025231287,2,0.00168208578637511,19,0.0159798149705635,15,0.0126156433978133,80,0.0672834314550042,3,0.00252312867956266,7,0.00588730025231287,17,0.0142977291841884,3,0.00252312867956266,0,0
"VENDELSÖ SÅGEN",202232,2022-08-14,1310,189,0.144274809160305,35,0.0267175572519084,33,0.0251908396946565,5,0.00381679389312977,37,0.0282442748091603,0,0,0,0,0,0,6,0.00458015267175573,14,0.0106870229007634,4,0.00305343511450382,55,0.0419847328244275,168,0.12824427480916,86,0.0656488549618321,35,0.0267175572519084,12,0.00916030534351145,4,0.00305343511450382,1,0.000763358778625954,37,0.0282442748091603,0,0,0,0,0,0,0,0,4,0.00305343511450382,2,0.00152671755725191,14,0.0106870229007634,4,0.00305343511450382,21,0.016030534351145,34,0.0259541984732824,168,0.12824427480916,21,0.016030534351145,14,0.0106870229007634,41,0.0312977099236641,6,0.00458015267175573,0,0
"VENDELSÖ SÅGEN",202232,2022-08-13,1135,140,0.123348017621145,16,0.0140969162995595,24,0.0211453744493392,3,0.0026431718061674,14,0.0123348017621145,0,0,0,0,0,0,8,0.00704845814977974,0,0,2,0.00176211453744493,73,0.0643171806167401,124,0.109251101321586,84,0.0740088105726872,16,0.0140969162995595,8,0.00704845814977974,3,0.0026431718061674,0,0,14,0.0123348017621145,0,0,0,0,0,0,0,0,3,0.0026431718061674,5,0.00440528634361234,0,0,2,0.00176211453744493,29,0.0255506607929515,44,0.0387665198237885,124,0.109251101321586,16,0.0140969162995595,0,0,16,0.0140969162995595,8,0.00704845814977974,0,0
"VENDELSÖ SÅGEN",202232,2022-08-12,1206,187,0.155058043117745,20,0.0165837479270315,28,0.0232172470978441,5,0.00414593698175788,51,0.0422885572139304,0,0,0,0,1,0.000829187396351575,4,0.0033167495854063,0,0,0,0,78,0.0646766169154229,167,0.138474295190713,92,0.0762852404643449,20,0.0165837479270315,8,0.0066334991708126,5,0.00414593698175788,0,0,51,0.0422885572139304,0,0,0,0,0,0,1,0.000829187396351575,2,0.00165837479270315,2,0.00165837479270315,0,0,0,0,25,0.0207296849087894,53,0.0439469320066335,167,0.138474295190713,20,0.0165837479270315,0,0,51,0.0422885572139304,4,0.0033167495854063,0,0
"VENDELSÖ SÅGEN",202232,2022-08-11,1155,126,0.109090909090909,21,0.0181818181818182,26,0.0225108225108225,6,0.00519480519480519,24,0.0207792207792208,0,0,0,0,3,0.0025974025974026,6,0.00519480519480519,0,0,1,0.000865800865800866,39,0.0337662337662338,105,0.0909090909090909,53,0.0458874458874459,21,0.0181818181818182,5,0.00432900432900433,6,0.00519480519480519,0,0,24,0.0207792207792208,0,0,0,0,0,0,3,0.0025974025974026,5,0.00432900432900433,1,0.000865800865800866,0,0,1,0.000865800865800866,15,0.012987012987013,24,0.0207792207792208,105,0.0909090909090909,21,0.0181818181818182,0,0,25,0.0216450216450216,6,0.00519480519480519,0,0
"VENDELSÖ SÅGEN",202232,2022-08-10,1018,181,0.177799607072692,27,0.0265225933202358,38,0.037328094302554,2,0.00196463654223969,62,0.0609037328094303,0,0,0,0,0,0,10,0.00982318271119843,3,0.00294695481335953,0,0,39,0.0383104125736739,157,0.154223968565815,58,0.0569744597249509,27,0.0265225933202358,14,0.0137524557956778,2,0.00196463654223969,0,0,62,0.0609037328094303,0,0,0,0,0,0,0,0,5,0.00491159135559921,5,0.00491159135559921,3,0.00294695481335953,0,0,25,0.0245579567779961,14,0.0137524557956778,157,0.154223968565815,24,0.0235756385068762,3,0.00294695481335953,62,0.0609037328094303,10,0.00982318271119843,0,0
"VENDELSÖ SÅGEN",202232,2022-08-09,1102,130,0.117967332123412,17,0.015426497277677,29,0.0263157894736842,4,0.00362976406533575,27,0.0245009074410163,0,0,0,0,1,0.000907441016333938,9,0.00816696914700544,0,0,4,0.00362976406533575,39,0.0353901996370236,113,0.102540834845735,56,0.0508166969147005,17,0.015426497277677,12,0.0108892921960073,4,0.00362976406533575,0,0,27,0.0245009074410163,0,0,0,0,0,0,1,0.000907441016333938,5,0.00453720508166969,4,0.00362976406533575,0,0,4,0.00362976406533575,16,0.014519056261343,23,0.0208711433756806,113,0.102540834845735,17,0.015426497277677,0,0,31,0.0281306715063521,9,0.00816696914700544,0,0
"VENDELSÖ SÅGEN",202232,2022-08-08,1085,138,0.127188940092166,20,0.0184331797235023,27,0.0248847926267281,5,0.00460829493087558,33,0.0304147465437788,0,0,0,0,0,0,10,0.00921658986175115,2,0.00184331797235023,0,0,41,0.0377880184331797,120,0.110599078341014,57,0.0525345622119816,20,0.0184331797235023,9,0.00829493087557604,5,0.00460829493087558,0,0,33,0.0304147465437788,0,0,0,0,0,0,0,0,6,0.00552995391705069,4,0.00368663594470046,2,0.00184331797235023,0,0,19,0.0175115207373272,22,0.0202764976958525,120,0.110599078341014,18,0.0165898617511521,2,0.00184331797235023,33,0.0304147465437788,10,0.00921658986175115,0,0
"VENDELSÖ SÅGEN",202231,2022-08-07,1020,84,0.0823529411764706,2,0.00196078431372549,20,0.0196078431372549,1,0.000980392156862745,24,0.0235294117647059,0,0,0,0,0,0,3,0.00294117647058824,1,0.000980392156862745,0,0,33,0.0323529411764706,83,0.0813725490196078,54,0.0529411764705882,2,0.00196078431372549,19,0.0186274509803922,0,0,1,0.000980392156862745,24,0.0235294117647059,0,0,0,0,0,0,0,0,1,0.000980392156862745,2,0.00196078431372549,1,0.000980392156862745,0,0,16,0.0156862745098039,17,0.0166666666666667,83,0.0813725490196078,1,0.000980392156862745,1,0.000980392156862745,24,0.0235294117647059,3,0.00294117647058824,0,0
"VENDELSÖ SÅGEN",202231,2022-08-06,1104,127,0.115036231884058,3,0.00271739130434783,21,0.0190217391304348,5,0.00452898550724638,47,0.0425724637681159,0,0,0,0,0,0,3,0.00271739130434783,2,0.00181159420289855,1,0.000905797101449275,45,0.0407608695652174,126,0.114130434782609,72,0.0652173913043478,3,0.00271739130434783,20,0.0181159420289855,4,0.0036231884057971,1,0.000905797101449275,47,0.0425724637681159,0,0,0,0,0,0,0,0,1,0.000905797101449275,2,0.00181159420289855,2,0.00181159420289855,1,0.000905797101449275,14,0.0126811594202899,31,0.0280797101449275,126,0.114130434782609,1,0.000905797101449275,2,0.00181159420289855,48,0.0434782608695652,3,0.00271739130434783,0,0
"VENDELSÖ SÅGEN",202231,2022-08-05,962,138,0.143451143451143,4,0.00415800415800416,19,0.0197505197505198,2,0.00207900207900208,47,0.0488565488565489,0,0,0,0,0,0,4,0.00415800415800416,2,0.00207900207900208,1,0.00103950103950104,59,0.0613305613305613,136,0.141372141372141,80,0.0831600831600832,4,0.00415800415800416,17,0.0176715176715177,2,0.00207900207900208,0,0,47,0.0488565488565489,0,0,0,0,0,0,0,0,3,0.00311850311850312,1,0.00103950103950104,2,0.00207900207900208,1,0.00103950103950104,22,0.0228690228690229,37,0.0384615384615385,136,0.141372141372141,2,0.00207900207900208,2,0.00207900207900208,48,0.0498960498960499,4,0.00415800415800416,0,0
"VENDELSÖ SÅGEN",202231,2022-08-04,1020,158,0.154901960784314,5,0.00490196078431373,22,0.0215686274509804,12,0.0117647058823529,68,0.0666666666666667,0,0,0,0,0,0,7,0.00686274509803922,5,0.00490196078431373,2,0.00196078431372549,37,0.0362745098039216,158,0.154901960784314,76,0.0745098039215686,5,0.00490196078431373,22,0.0215686274509804,10,0.00980392156862745,2,0.00196078431372549,68,0.0666666666666667,0,0,0,0,0,0,0,0,3,0.00294117647058824,4,0.00392156862745098,5,0.00490196078431373,2,0.00196078431372549,16,0.0156862745098039,21,0.0205882352941176,158,0.154901960784314,0,0,5,0.00490196078431373,70,0.0686274509803922,7,0.00686274509803922,0,0
"VENDELSÖ SÅGEN",202231,2022-08-03,1018,146,0.143418467583497,1,0.000982318271119843,45,0.0442043222003929,3,0.00294695481335953,57,0.055992141453831,0,0,0,0,0,0,6,0.00589390962671906,0,0,0,0,34,0.0333988212180747,145,0.142436149312377,81,0.0795677799607073,1,0.000982318271119843,44,0.0432220039292731,3,0.00294695481335953,0,0,57,0.055992141453831,0,0,0,0,0,0,0,0,4,0.00392927308447937,2,0.00196463654223969,0,0,0,0,15,0.0147347740667976,19,0.018664047151277,145,0.142436149312377,1,0.000982318271119843,0,0,57,0.055992141453831,6,0.00589390962671906,0,0
"VENDELSÖ SÅGEN",202231,2022-08-02,964,142,0.147302904564315,0,0,37,0.0383817427385892,4,0.004149377593361,65,0.0674273858921162,0,0,0,0,0,0,2,0.0020746887966805,0,0,1,0.00103734439834025,33,0.0342323651452282,142,0.147302904564315,74,0.0767634854771784,0,0,37,0.0383817427385892,3,0.00311203319502075,1,0.00103734439834025,65,0.0674273858921162,0,0,0,0,0,0,0,0,1,0.00103734439834025,1,0.00103734439834025,0,0,1,0.00103734439834025,16,0.016597510373444,17,0.0176348547717842,142,0.147302904564315,0,0,0,0,66,0.0684647302904564,2,0.0020746887966805,0,0
"VENDELSÖ SÅGEN",202231,2022-08-01,1011,143,0.141444114737883,1,0.000989119683481701,34,0.0336300692383778,3,0.0029673590504451,65,0.0642927794263106,0,0,0,0,1,0.000989119683481701,7,0.00692383778437191,0,0,0,0,32,0.0316518298714144,142,0.140454995054402,69,0.0682492581602374,1,0.000989119683481701,33,0.0326409495548961,1,0.000989119683481701,2,0.0019782393669634,65,0.0642927794263106,0,0,0,0,0,0,1,0.000989119683481701,6,0.00593471810089021,1,0.000989119683481701,0,0,0,0,16,0.0158259149357072,16,0.0158259149357072,142,0.140454995054402,1,0.000989119683481701,0,0,65,0.0642927794263106,7,0.00692383778437191,0,0
"VENDELSÖ SÅGEN",202230,2022-07-31,1013,148,0.146100691016782,5,0.00493583415597236,10,0.00987166831194472,2,0.00197433366238894,76,0.0750246791707799,0,0,0,0,3,0.00296150049358342,3,0.00296150049358342,3,0.00296150049358342,2,0.00197433366238894,44,0.0434353405725568,146,0.144126357354393,60,0.0592300098716683,5,0.00493583415597236,8,0.00789733464955577,1,0.000987166831194472,1,0.000987166831194472,76,0.0750246791707799,0,0,0,0,0,0,3,0.00296150049358342,3,0.00296150049358342,0,0,3,0.00296150049358342,2,0.00197433366238894,14,0.0138203356367226,30,0.0296150049358342,146,0.144126357354393,2,0.00197433366238894,3,0.00296150049358342,78,0.0769990128331688,3,0.00296150049358342,0,0
"VENDELSÖ SÅGEN",202230,2022-07-30,941,120,0.127523910733262,3,0.00318809776833156,6,0.00637619553666312,1,0.00106269925611052,50,0.053134962805526,0,0,0,0,0,0,5,0.0053134962805526,2,0.00212539851222104,0,0,53,0.0563230605738576,119,0.126461211477152,61,0.0648246546227418,3,0.00318809776833156,5,0.0053134962805526,0,0,1,0.00106269925611052,50,0.053134962805526,0,0,0,0,0,0,0,0,3,0.00318809776833156,2,0.00212539851222104,2,0.00212539851222104,0,0,14,0.0148777895855473,39,0.0414452709883103,119,0.126461211477152,1,0.00106269925611052,2,0.00212539851222104,50,0.053134962805526,5,0.0053134962805526,0,0
"VENDELSÖ SÅGEN",202230,2022-07-29,922,166,0.180043383947939,2,0.00216919739696312,9,0.00976138828633406,3,0.00325379609544469,84,0.0911062906724512,0,0,0,0,0,0,9,0.00976138828633406,1,0.00108459869848156,0,0,58,0.0629067245119306,165,0.178958785249458,70,0.0759219088937093,2,0.00216919739696312,8,0.00867678958785249,3,0.00325379609544469,0,0,84,0.0911062906724512,0,0,0,0,0,0,0,0,6,0.00650759219088937,3,0.00325379609544469,1,0.00108459869848156,0,0,13,0.0140997830802603,45,0.0488069414316703,165,0.178958785249458,1,0.00108459869848156,1,0.00108459869848156,84,0.0911062906724512,9,0.00976138828633406,0,0
"VENDELSÖ SÅGEN",202230,2022-07-28,900,118,0.131111111111111,6,0.00666666666666667,9,0.01,2,0.00222222222222222,54,0.06,0,0,0,0,0,0,3,0.00333333333333333,3,0.00333333333333333,0,0,41,0.0455555555555556,115,0.127777777777778,52,0.0577777777777778,6,0.00666666666666667,6,0.00666666666666667,2,0.00222222222222222,0,0,54,0.06,0,0,0,0,0,0,0,0,2,0.00222222222222222,1,0.00111111111111111,3,0.00333333333333333,0,0,11,0.0122222222222222,30,0.0333333333333333,115,0.127777777777778,3,0.00333333333333333,3,0.00333333333333333,54,0.06,3,0.00333333333333333,0,0
"VENDELSÖ SÅGEN",202230,2022-07-27,853,125,0.146541617819461,2,0.00234466588511137,7,0.0082063305978898,3,0.00351699882766706,71,0.0832356389214537,0,0,0,0,0,0,5,0.00586166471277843,2,0.00234466588511137,2,0.00234466588511137,33,0.0386869871043376,125,0.146541617819461,45,0.0527549824150059,2,0.00234466588511137,7,0.0082063305978898,3,0.00351699882766706,0,0,71,0.0832356389214537,0,0,0,0,0,0,0,0,3,0.00351699882766706,2,0.00234466588511137,2,0.00234466588511137,2,0.00234466588511137,12,0.0140679953106682,21,0.0246189917936694,125,0.146541617819461,0,0,2,0.00234466588511137,73,0.0855803048065651,5,0.00586166471277843,0,0
"VENDELSÖ SÅGEN",202230,2022-07-26,935,120,0.128342245989305,2,0.00213903743315508,4,0.00427807486631016,5,0.0053475935828877,64,0.0684491978609626,0,0,0,0,0,0,2,0.00213903743315508,2,0.00213903743315508,0,0,41,0.0438502673796791,120,0.128342245989305,52,0.0556149732620321,2,0.00213903743315508,4,0.00427807486631016,4,0.00427807486631016,1,0.00106951871657754,64,0.0684491978609626,0,0,0,0,0,0,0,0,1,0.00106951871657754,1,0.00106951871657754,2,0.00213903743315508,0,0,15,0.0160427807486631,26,0.027807486631016,120,0.128342245989305,0,0,2,0.00213903743315508,64,0.0684491978609626,2,0.00213903743315508,0,0
"VENDELSÖ SÅGEN",202230,2022-07-25,978,122,0.124744376278119,4,0.00408997955010225,8,0.0081799591002045,2,0.00204498977505112,50,0.0511247443762781,0,0,0,0,0,0,10,0.0102249488752556,4,0.00408997955010225,3,0.00306748466257669,41,0.0419222903885481,122,0.124744376278119,55,0.0562372188139059,4,0.00408997955010225,8,0.0081799591002045,2,0.00204498977505112,0,0,50,0.0511247443762781,0,0,0,0,0,0,0,0,9,0.00920245398773006,1,0.00102249488752556,4,0.00408997955010225,3,0.00306748466257669,21,0.0214723926380368,20,0.0204498977505112,122,0.124744376278119,0,0,4,0.00408997955010225,53,0.0541922290388548,10,0.0102249488752556,0,0
"VENDELSÖ SÅGEN",202229,2022-07-24,1044,157,0.150383141762452,3,0.0028735632183908,0,0,2,0.00191570881226054,103,0.0986590038314176,0,0,0,0,0,0,4,0.00383141762452107,3,0.0028735632183908,1,0.000957854406130268,41,0.039272030651341,157,0.150383141762452,46,0.0440613026819923,3,0.0028735632183908,0,0,2,0.00191570881226054,0,0,103,0.0986590038314176,0,0,0,0,0,0,0,0,4,0.00383141762452107,0,0,3,0.0028735632183908,1,0.000957854406130268,21,0.0201149425287356,20,0.0191570881226054,157,0.150383141762452,0,0,3,0.0028735632183908,104,0.0996168582375479,4,0.00383141762452107,0,0
"VENDELSÖ SÅGEN",202229,2022-07-23,929,151,0.16254036598493,7,0.00753498385360603,7,0.00753498385360603,5,0.00538213132400431,73,0.0785791173304629,0,0,0,0,0,0,2,0.00215285252960172,7,0.00753498385360603,0,0,50,0.0538213132400431,151,0.16254036598493,69,0.0742734122712594,7,0.00753498385360603,7,0.00753498385360603,4,0.00430570505920344,1,0.00107642626480086,73,0.0785791173304629,0,0,0,0,0,0,0,0,2,0.00215285252960172,0,0,7,0.00753498385360603,0,0,10,0.0107642626480086,40,0.0430570505920344,151,0.16254036598493,0,0,7,0.00753498385360603,73,0.0785791173304629,2,0.00215285252960172,0,0
"VENDELSÖ SÅGEN",202229,2022-07-22,923,112,0.121343445287107,0,0,4,0.00433369447453954,2,0.00216684723726977,49,0.0530877573131094,0,0,0,0,1,0.00108342361863489,6,0.00650054171180932,0,0,0,0,50,0.0541711809317443,112,0.121343445287107,57,0.0617551462621885,0,0,4,0.00433369447453954,2,0.00216684723726977,0,0,49,0.0530877573131094,0,0,0,0,0,0,1,0.00108342361863489,3,0.00325027085590466,3,0.00325027085590466,0,0,0,0,12,0.0130010834236186,38,0.0411700975081257,112,0.121343445287107,0,0,0,0,49,0.0530877573131094,6,0.00650054171180932,0,0
"VENDELSÖ SÅGEN",202229,2022-07-21,986,123,0.12474645030426,6,0.00608519269776876,8,0.00811359026369168,1,0.00101419878296146,56,0.0567951318458418,0,0,0,0,0,0,9,0.00912778904665314,3,0.00304259634888438,0,0,40,0.0405679513184584,120,0.121703853955375,49,0.0496957403651116,6,0.00608519269776876,5,0.0050709939148073,1,0.00101419878296146,0,0,56,0.0567951318458418,0,0,0,0,0,0,0,0,7,0.00709939148073022,2,0.00202839756592292,3,0.00304259634888438,0,0,13,0.013184584178499,27,0.0273833671399594,120,0.121703853955375,3,0.00304259634888438,3,0.00304259634888438,56,0.0567951318458418,9,0.00912778904665314,0,0
"VENDELSÖ SÅGEN",202229,2022-07-20,973,122,0.125385405960946,6,0.00616649537512847,7,0.00719424460431655,4,0.00411099691675231,57,0.0585817060637204,0,0,0,0,1,0.00102774922918808,6,0.00616649537512847,3,0.00308324768756423,0,0,38,0.039054470709147,119,0.122302158273381,50,0.0513874614594039,6,0.00616649537512847,4,0.00411099691675231,4,0.00411099691675231,0,0,57,0.0585817060637204,0,0,0,0,0,0,1,0.00102774922918808,3,0.00308324768756423,3,0.00308324768756423,3,0.00308324768756423,0,0,13,0.013360739979445,25,0.025693730729702,119,0.122302158273381,3,0.00308324768756423,3,0.00308324768756423,57,0.0585817060637204,6,0.00616649537512847,0,0
"VENDELSÖ SÅGEN",202229,2022-07-19,941,111,0.117959617428268,2,0.00212539851222104,9,0.00956429330499469,2,0.00212539851222104,65,0.0690754516471838,0,0,0,0,1,0.00106269925611052,1,0.00106269925611052,0,0,2,0.00212539851222104,29,0.0308182784272051,109,0.115834218916047,39,0.0414452709883103,2,0.00212539851222104,7,0.00743889479277365,2,0.00212539851222104,0,0,65,0.0690754516471838,0,0,0,0,0,0,1,0.00106269925611052,1,0.00106269925611052,0,0,0,0,2,0.00212539851222104,11,0.0116896918172157,18,0.0191285866099894,109,0.115834218916047,2,0.00212539851222104,0,0,67,0.0712008501594049,1,0.00106269925611052,0,0
"VENDELSÖ SÅGEN",202229,2022-07-18,922,129,0.139913232104121,5,0.00542299349240781,6,0.00650759219088937,2,0.00216919739696312,85,0.0921908893709328,0,0,0,0,0,0,2,0.00216919739696312,4,0.00433839479392625,1,0.00108459869848156,24,0.0260303687635575,128,0.13882863340564,35,0.0379609544468547,5,0.00542299349240781,5,0.00542299349240781,1,0.00108459869848156,1,0.00108459869848156,85,0.0921908893709328,0,0,0,0,0,0,0,0,1,0.00108459869848156,1,0.00108459869848156,4,0.00433839479392625,1,0.00108459869848156,12,0.0130151843817787,12,0.0130151843817787,128,0.13882863340564,1,0.00108459869848156,4,0.00433839479392625,86,0.0932754880694143,2,0.00216919739696312,0,0
"VENDELSÖ SÅGEN",202228,2022-07-17,983,151,0.153611393692777,4,0.00406917599186165,7,0.00712105798575788,1,0.00101729399796541,93,0.0946083418107833,0,0,0,0,0,0,4,0.00406917599186165,4,0.00406917599186165,0,0,38,0.0386571719226857,151,0.153611393692777,50,0.0508646998982706,4,0.00406917599186165,7,0.00712105798575788,1,0.00101729399796541,0,0,93,0.0946083418107833,0,0,0,0,0,0,0,0,3,0.00305188199389624,1,0.00101729399796541,4,0.00406917599186165,0,0,20,0.0203458799593082,18,0.0183112919633774,151,0.153611393692777,0,0,4,0.00406917599186165,93,0.0946083418107833,4,0.00406917599186165,0,0
"VENDELSÖ SÅGEN",202228,2022-07-16,904,117,0.129424778761062,1,0.00110619469026549,9,0.00995575221238938,2,0.00221238938053097,60,0.0663716814159292,0,0,0,0,0,0,2,0.00221238938053097,0,0,1,0.00110619469026549,42,0.0464601769911504,116,0.128318584070796,52,0.0575221238938053,1,0.00110619469026549,8,0.00884955752212389,2,0.00221238938053097,0,0,60,0.0663716814159292,0,0,0,0,0,0,0,0,1,0.00110619469026549,1,0.00110619469026549,0,0,1,0.00110619469026549,16,0.0176991150442478,26,0.0287610619469027,116,0.128318584070796,1,0.00110619469026549,0,0,61,0.0674778761061947,2,0.00221238938053097,0,0
"VENDELSÖ SÅGEN",202228,2022-07-15,962,182,0.189189189189189,5,0.0051975051975052,8,0.00831600831600832,2,0.00207900207900208,91,0.0945945945945946,0,0,0,0,0,0,4,0.00415800415800416,3,0.00311850311850312,0,0,69,0.0717255717255717,180,0.187110187110187,80,0.0831600831600832,5,0.0051975051975052,6,0.00623700623700624,2,0.00207900207900208,0,0,91,0.0945945945945946,0,0,0,0,0,0,0,0,3,0.00311850311850312,1,0.00103950103950104,3,0.00311850311850312,0,0,27,0.0280665280665281,42,0.0436590436590437,180,0.187110187110187,2,0.00207900207900208,3,0.00311850311850312,91,0.0945945945945946,4,0.00415800415800416,0,0
"VENDELSÖ SÅGEN",202228,2022-07-14,912,84,0.0921052631578947,8,0.0087719298245614,5,0.00548245614035088,3,0.00328947368421053,20,0.0219298245614035,0,0,0,0,0,0,5,0.00548245614035088,6,0.00657894736842105,2,0.00219298245614035,35,0.0383771929824561,82,0.0899122807017544,47,0.0515350877192982,8,0.0087719298245614,3,0.00328947368421053,3,0.00328947368421053,0,0,20,0.0219298245614035,0,0,0,0,0,0,0,0,3,0.00328947368421053,2,0.00219298245614035,6,0.00657894736842105,2,0.00219298245614035,12,0.0131578947368421,23,0.025219298245614,82,0.0899122807017544,2,0.00219298245614035,6,0.00657894736842105,22,0.0241228070175439,5,0.00548245614035088,0,0
"VENDELSÖ SÅGEN",202228,2022-07-13,1018,104,0.102161100196464,4,0.00392927308447937,9,0.00884086444007859,5,0.00491159135559921,20,0.0196463654223969,0,0,0,0,1,0.000982318271119843,2,0.00196463654223969,2,0.00196463654223969,2,0.00196463654223969,59,0.0579567779960707,102,0.100196463654224,74,0.0726915520628684,4,0.00392927308447937,7,0.0068762278978389,4,0.00392927308447937,1,0.000982318271119843,20,0.0196463654223969,0,0,0,0,0,0,1,0.000982318271119843,1,0.000982318271119843,1,0.000982318271119843,2,0.00196463654223969,2,0.00196463654223969,25,0.0245579567779961,34,0.0333988212180747,102,0.100196463654224,2,0.00196463654223969,2,0.00196463654223969,22,0.0216110019646365,2,0.00196463654223969,0,0
