"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_convrate_Kampanj_2_om_vi_inte_har_två_kör_vi_Garant_hamburgerbröd_Brioche_ord_pris_ABP?","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_ABP","skylttyp_convrate_ABP","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VENDELSÖ SÅGEN",202224,7999,704,0.0880110013751719,247,0.0308788598574822,200,0.0250031253906738,33,0.00412551568946118,49,0.00612576572071509,0,0,12,0.00150018752344043,11,0.00137517189648706,7,0.000875109388673584,107,0.0133766720840105,38,0.00475059382422803,527,0.0658832354044255,276,0.0345043130391299,177,0.0221277659707463,0,0,70,0.00875109388673584,23,0.00287535941992749,0,0,33,0.00412551568946118,49,0.00612576572071509,0,0,0,0,0,0,0,0,0,0,16,0.00200025003125391,7,0.000875109388673584,0,0,19,0.00237529691211401,95,0.0118764845605701,35,0.00437554694336792,3,0.000375046880860108,527,0.0658832354044255,70,0.00875109388673584,60,0.00750093761720215,7,0.000875109388673584,114,0.0142517814726841
"VENDELSÖ SÅGEN",202223,8419,659,0.0782753296115928,249,0.0295759591400404,167,0.0198360850457299,32,0.00380092647582848,62,0.00736429504691769,0,0,18,0.00213802114265352,13,0.00154412638080532,15,0.0017816842855446,66,0.00783941085639625,37,0.00439482123767668,525,0.0623589499940611,243,0.0288632854258225,134,0.0159163796175318,0,0,115,0.0136595795225086,33,0.00391970542819812,0,0,32,0.00380092647582848,62,0.00736429504691769,0,0,0,0,0,0,0,0,0,0,20,0.0023755790473928,11,0.00130656847606604,0,0,10,0.0011877895236964,71,0.00843330561824445,37,0.00439482123767668,0,0,525,0.0623589499940611,115,0.0136595795225086,75,0.00890842142772301,11,0.00130656847606604,81,0.00962109514194085
"VENDELSÖ SÅGEN",202222,8040,458,0.0569651741293532,126,0.0156716417910448,36,0.00447761194029851,46,0.00572139303482587,69,0.00858208955223881,0,0,20,0.00248756218905473,15,0.00186567164179104,3,0.000373134328358209,87,0.0108208955223881,56,0.00696517412935323,452,0.0562189054726368,148,0.018407960199005,6,0.000746268656716418,0,0,120,0.0149253731343284,30,0.00373134328358209,0,0,46,0.00572139303482587,69,0.00858208955223881,0,0,0,0,0,0,0,0,0,0,25,0.00310945273631841,10,0.00124378109452736,0,0,25,0.00310945273631841,65,0.00808457711442786,53,0.00659203980099502,3,0.000373134328358209,452,0.0562189054726368,120,0.0149253731343284,84,0.0104477611940299,10,0.00124378109452736,90,0.0111940298507463
"VENDELSÖ SÅGEN",202221,7987,760,0.095154626267685,240,0.03004882934769,175,0.0219106047326906,37,0.00463252785776887,62,0.00776261424815325,0,0,63,0.00788781770376862,11,0.00137723801176912,11,0.00137723801176912,90,0.0112683110053837,71,0.00888944534869162,636,0.0796293977713785,296,0.037060222862151,124,0.0155252284963065,0,0,116,0.0145236008513835,51,0.00638537623638412,5,0.000626017278076875,32,0.004006510579692,62,0.00776261424815325,0,0,0,0,0,0,0,0,0,0,24,0.003004882934769,50,0.00626017278076875,0,0,26,0.00325528984599975,75,0.00939025917115312,69,0.00863903843746087,2,0.00025040691123075,636,0.0796293977713785,116,0.0145236008513835,73,0.00913985225992237,50,0.00626017278076875,101,0.0126455490171529
"VÄNERSBORG TORPA",202246,14317,4173.038,0.29147433121464,1822,0.12726129775791,1388,0.09694768457079,406,0.028357896207306,52,0.00363204581965496,12.038,0.000840818607250122,172,0.0120136900188587,56,0.00391143395962841,16,0.00111755255989383,73,0.00509883355451561,176,0.0122930781588322,3542.038,0.247400852133827,2177,0.152056995180555,631,0.044073479080813,0,0,1191,0.0831878186770972,757,0.0528742054899769,287,0.0200460990430956,119,0.00831179716421038,33,0.00230495215478103,19,0.00132709366487393,0,0,10.774,0.00075253195501851,0,0,1.264,8.82866522316128e-05,168,0.0117343018788852,22,0.00153663476985402,38,0.00265418732974785,16,0.00111755255989383,73,0.00509883355451561,109,0.00761332681427673,67,0.00467975134455542,3542.038,0.247400852133827,1191,0.0831878186770972,51,0.00356219878466159,34.038,0.00237745337710414,89,0.00621638611440944
"VÄNERSBORG TORPA",202233,15975,866.136,0.0542182159624413,283,0.0177151799687011,49,0.00306729264475743,81,0.00507042253521127,143,0.00895148669796557,10.136,0.000634491392801252,35,0.00219092331768388,28,0.0017527386541471,44,0.00275430359937402,129,0.00807511737089202,64,0.00400625978090767,817.136,0.0511509233176839,201,0.0125821596244131,49,0.00306729264475743,0,0,234,0.0146478873239437,0,0,0,0,81,0.00507042253521127,143,0.00895148669796557,0,0,0.34,2.1283255086072e-05,8.522,0.000533458528951487,0,0,1.274,7.97496087636933e-05,21,0.00131455399061033,35,0.00219092331768388,7,0.000438184663536776,67,0.00419405320813772,106,0.00663536776212833,61,0.00381846635367762,3,0.000187793427230047,817.136,0.0511509233176839,234,0.0146478873239437,164,0.0102660406885759,45.136,0.00282541471048513,173,0.010829420970266
"VÄNERSBORG TORPA",202232,15380,1087.596,0.0707149544863459,425,0.0276332899869961,142,0.00923276983094929,78,0.00507152145643693,166,0.0107932379713914,9.596,0.000623927178153446,26,0.00169050715214564,16,0.00104031209362809,36,0.0023407022106632,112,0.00728218465539662,77,0.00500650195058518,945.596,0.0614821846553966,303,0.0197009102730819,142,0.00923276983094929,0,0,283,0.0184005201560468,0,0,0,0,78,0.00507152145643693,166,0.0107932379713914,0,0,0,0,6.716,0.00043667100130039,0,0,2.88,0.000187256176853056,10,0.000650195058517555,26,0.00169050715214564,6,0.000390117035110533,32,0.00208062418725618,116,0.00754226267880364,61,0.00396618985695709,16,0.00104031209362809,945.596,0.0614821846553966,283,0.0184005201560468,176,0.011443433029909,35.596,0.00231443433029909,148,0.00962288686605982
"VÄNERSBORG TORPA",202231,13715,838.25,0.0611192125410135,254,0.0185198687568356,51,0.0037185563251914,70,0.00510390083849799,144,0.0104994531534816,8.25,0.000601531170251549,37,0.0026977761574918,32,0.0023332118118848,16,0.0011666059059424,147,0.0107181917608458,79,0.00576011666059059,787.25,0.0574006562158221,216,0.0157491797302224,51,0.0037185563251914,0,0,203,0.0148013124316442,0,0,0,0,70,0.00510390083849799,144,0.0104994531534816,0,0,0,0,6.624,0.000482974845060153,0,0,1.626,0.000118556325191396,16,0.0011666059059424,37,0.0026977761574918,16,0.0011666059059424,15,0.001093693036821,148,0.0107911046299672,77,0.00561429092234779,2,0.0001458257382428,787.25,0.0574006562158221,203,0.0148013124316442,160,0.011666059059424,45.25,0.00329930732774335,163,0.0118847976667882
"VÄNERSBORG TORPA",202230,13824,939.356,0.067951099537037,315,0.0227864583333333,76,0.00549768518518519,83,0.00600405092592593,119,0.00860821759259259,6.356,0.000459780092592593,37,0.00267650462962963,18,0.00130208333333333,29,0.00209780092592593,169,0.0122251157407407,87,0.00629340277777778,863.356,0.0624534143518519,251,0.0181568287037037,76,0.00549768518518519,0,0,239,0.0172887731481481,0,0,0,0,83,0.00600405092592593,119,0.00860821759259259,0,0,0,0,6.032,0.000436342592592593,0,0,0.324,2.34375e-05,13,0.000940393518518518,37,0.00267650462962963,5,0.000361689814814815,44,0.00318287037037037,154,0.0111400462962963,85,0.00614872685185185,2,0.000144675925925926,863.356,0.0624534143518519,239,0.0172887731481481,132,0.00954861111111111,43.356,0.00313628472222222,198,0.0143229166666667
"VÄNERSBORG TORPA",202229,14252,1080.956,0.0758459163626158,341,0.0239264664608476,111,0.00778838057816447,75,0.00526241930957059,175,0.012278978388998,11.956,0.000838899803536346,29,0.00203480213303396,33,0.00231546449621106,29,0.00203480213303396,153,0.010735335391524,123,0.00863036766769576,969.956,0.0680575357844513,336,0.0235756385068762,111,0.00778838057816447,0,0,230,0.0161380858826831,0,0,0,0,75,0.00526241930957059,175,0.012278978388998,0,0,0,0,9.686,0.000679623912433343,0,0,2.27,0.000159275891103003,32,0.00224529890541678,16,0.00112264945270839,14,0.000982318271119843,30,0.00210496772382823,152,0.0106651698007297,123,0.00863036766769576,0,0,969.956,0.0680575357844513,230,0.0161380858826831,194,0.0136121246140893,27.956,0.00196154925624474,182,0.012770137524558
"VÄNERSBORG TORPA",202228,14426,981.44,0.068032718702343,332,0.0230140024954942,68,0.00471371135449882,77,0.00533758491612367,171,0.011853597670872,9.44,0.000654374046859837,53,0.00367392208512408,46,0.0031886870927492,16,0.00110910855399972,144,0.0099819769859975,65,0.00450575350062387,913.44,0.0633190073478442,272,0.0188548454179953,68,0.00471371135449882,0,0,264,0.0183002911409954,0,0,0,0,77,0.00533758491612367,171,0.011853597670872,0,0,0,0,8.108,0.00056204075973936,0,0,1.332,9.23332871204769e-05,46,0.0031886870927492,22,0.00152502426174962,31,0.00214889782337446,20,0.00138638569249965,140,0.00970469984749757,60,0.00415915707749896,5,0.000346596423124913,913.44,0.0633190073478442,264,0.0183002911409954,186,0.0128933869402468,31.44,0.00217939830860946,160,0.0110910855399972
"VÄNERSBORG TORPA",202227,14516,2114.988,0.145700468448608,937,0.0645494626618903,228,0.0157068062827225,320,0.0220446403968035,151,0.0104023146872417,5.988,0.000412510333425186,143,0.00985119867732158,21,0.00144667952604023,112,0.00771562413888123,152,0.0104712041884817,45,0.0031000275558005,1891.988,0.130338109672086,727,0.050082667401488,223,0.0153623587765225,0,0,714,0.0491871038853679,5,0.000344447506200055,264,0.0181868283273629,56,0.00385781206944062,151,0.0104023146872417,0,0,0,0,4.41,0.000303802700468449,0,0,1.578,0.000108707632956737,135,0.00930008266740149,19,0.00130890052356021,10,0.00068889501240011,114,0.00785340314136126,150,0.0103334251860017,45,0.0031000275558005,0,0,1891.988,0.130338109672086,714,0.0491871038853679,162,0.0111600992008818,24.988,0.0017214108569854,264,0.0181868283273629
"VÄNERSBORG TORPA",202226,15470,1082.493,0.0699736910148675,349,0.0225597931480284,91,0.00588235294117647,101,0.00652876535229476,185,0.0119586296056884,11.493,0.000742921784098255,13,0.000840336134453782,26,0.00168067226890756,29,0.00187459599224305,190,0.0122818358112476,87,0.00562378797672915,1024.493,0.0662244990303814,297,0.0191984486102133,58,0.0037491919844861,0,0,291,0.0188106011635423,33,0.00213316095669037,0,0,101,0.00652876535229476,185,0.0119586296056884,0,0,0,0,6.552,0.000423529411764706,0,0,4.941,0.000319392372333549,8,0.000517129928894635,13,0.000840336134453782,18,0.00116354234001293,28,0.00180995475113122,191,0.0123464770523594,82,0.00530058177117001,5,0.000323206205559147,1024.493,0.0662244990303814,291,0.0188106011635423,193,0.0124757595345831,24.493,0.00158325791855204,219,0.0141564318034906
"VÄNERSBORG TORPA",202225,14796,812.368,0.054904568802379,262,0.0177074885104082,71,0.00479859421465261,82,0.00554203838875372,143,0.00966477426331441,5.368,0.000362800756961341,20,0.00135171668018383,15,0.00101378751013788,10,0.000675858340091917,125,0.00844822925114896,79,0.00533928088672614,786.368,0.05314733711814,243,0.0164233576642336,26,0.00175723168423898,0,0,236,0.0159502568261692,45,0.00304136253041363,0,0,82,0.00554203838875372,143,0.00966477426331441,0,0,0,0,3.95,0.000266964044336307,0,0,1.418,9.58367126250338e-05,4,0.000270343336036767,20,0.00135171668018383,11,0.000743444174101108,20,0.00135171668018383,115,0.00777237091105704,77,0.00520410921870776,2,0.000135171668018383,786.368,0.05314733711814,236,0.0159502568261692,147,0.00993511759935118,25.368,0.00171451743714517,135,0.00912408759124088
"VÄNERSBORG TORPA",202224,15620,1189.166,0.076130985915493,278,0.017797695262484,134,0.00857874519846351,83,0.00531370038412292,177,0.0113316261203585,12.166,0.00077887323943662,15,0.000960307298335467,12,0.000768245838668374,224,0.0143405889884763,157,0.0100512163892446,97,0.00620998719590269,1096.166,0.0701770806658131,322,0.0206145966709347,93,0.0059539052496799,0,0,185,0.0118437900128041,41,0.00262483994878361,0,0,83,0.00531370038412292,177,0.0113316261203585,0,0,0,0,10.962,0.000701792573623559,0,0,1.204,7.70806658130602e-05,4,0.000256081946222791,15,0.000960307298335467,8,0.000512163892445583,218,0.0139564660691421,163,0.0104353393085787,94,0.0060179257362356,3,0.000192061459667093,1096.166,0.0701770806658131,185,0.0118437900128041,181,0.0115877080665813,27.166,0.00173918053777209,381,0.0243918053777209
"VÄNERSBORG TORPA",202223,16117,961.968,0.0596865421604517,255,0.0158218030650866,139,0.00862443382763542,79,0.00490165663585034,180,0.0111683315753552,16.968,0.00105280138983682,11,0.000682509151827263,27,0.00167524973630328,49,0.00304026803995781,118,0.00732146181051064,87,0.00539802692808835,867.968,0.0538541912266551,318,0.0197307191164609,94,0.00583235093379661,0,0,161,0.00998945213128994,45,0.0027920828938388,0,0,79,0.00490165663585034,180,0.0111683315753552,0,0,0,0,15.372,0.000953775516535335,0,0,1.596,9.90258733014829e-05,14,0.000868648011416517,11,0.000682509151827263,13,0.000806601724886766,53,0.00328845318607681,114,0.00707327666439164,86,0.0053359806415586,1,6.20462865297512e-05,867.968,0.0538541912266551,161,0.00998945213128994,194,0.0120369795867717,27.968,0.00173531054166408,167,0.0103617298504684
"VÄNERSBORG TORPA",202222,15832,1040.136,0.0656983324911572,348,0.0219807983830217,132,0.00833754421424962,91,0.00574785245073269,165,0.010421930267812,13.136,0.000829711975745326,21,0.00132642748863062,23,0.00145275391611925,16,0.00101061141990905,150,0.0094744820616473,81,0.00511622031328954,950.136,0.0600136432541688,315,0.0198964123294593,90,0.00568468923698838,0,0,258,0.0162961091460334,42,0.00265285497726124,0,0,91,0.00574785245073269,165,0.010421930267812,0,0,0,0,10.796,0.000681910055583628,0,0,2.34,0.000147801920161698,12,0.000757958564931784,21,0.00132642748863062,11,0.000694795351187468,30,0.00189489641232946,136,0.00859019706922688,79,0.00498989388580091,2,0.000126326427488631,950.136,0.0600136432541688,258,0.0162961091460334,177,0.0111798888327438,34.136,0.00215613946437595,166,0.0104850934815563
"VÄNERSBORG TORPA",202221,15715,996.582,0.0634159720012727,269,0.0171174037543748,51,0.00324530703149857,60,0.00381800827235126,214,0.0136175628380528,12.582,0.000800636334712059,110,0.00699968183264397,35,0.0022271714922049,25,0.00159083678014636,132,0.00839961819917276,88,0.00559974546611518,993.582,0.0632250715876551,219,0.0139357301940821,3,0.000190900413617563,0,0,266,0.0169265033407572,48,0.00305440661788101,0,0,60,0.00381800827235126,214,0.0136175628380528,0,0,0,0,10.508,0.000668660515431117,0,0,2.074,0.000131975819280942,15,0.000954502068087814,110,0.00699968183264397,20,0.00127266942411709,30,0.00190900413617563,127,0.00808145084314349,84,0.00534521158129176,4,0.000254533884823417,993.582,0.0632250715876551,266,0.0169265033407572,229,0.0145720649061406,122.582,0.00780031816735603,157,0.00999045497931912
"UPPSALA VÄSTERTORG",202246,8167,3952,0.483898616383005,1423,0.174237786212808,1227,0.150238765764663,716,0.0876698910248561,42,0.00514264723888821,0,0,131,0.0160401616260561,88,0.0107750704052896,110,0.013468838006612,110,0.013468838006612,105,0.0128566180972205,3193,0.390963634137382,2251,0.275621403208032,759,0.0929349822456226,0,0,664,0.081302803967185,468,0.05730378351904,593,0.0726092812538264,123,0.0150606097710298,0,0,42,0.00514264723888821,0,0,0,0,0,0,0,0,183,0.0224072486837272,3,0.000367331945634872,33,0.00404065140198359,167,0.0204481449736745,53,0.00648953103954941,80,0.00979551855026325,25,0.00306109954695727,3193,0.390963634137382,664,0.081302803967185,55,0.00673441900330599,3,0.000367331945634872,220,0.026937676013224
"UPPSALA VÄSTERTORG",202233,8577,690,0.0804477089891571,101,0.0117756791418911,47,0.00547977148187012,75,0.00874431619447359,36,0.00419727177334732,0,0,13,0.00151568147370876,70,0.00816136178150869,102,0.0118922700244841,198,0.0230849947534103,48,0.0055963623644631,643,0.0749679375072869,196,0.0228518129882243,47,0.00547977148187012,0,0,54,0.00629590766002099,0,0,24,0.00279818118223155,51,0.00594613501224204,36,0.00419727177334732,0,0,0,0,0,0,0,0,0,0,50,0.00582954412964906,10,0.00116590882592981,23,0.00268159029963857,188,0.0219190859274805,112,0.0130581788504139,43,0.00501340795149819,5,0.000582954412964906,643,0.0749679375072869,54,0.00629590766002099,83,0.00967704325521744,10,0.00116590882592981,300,0.0349772647778944
"UPPSALA VÄSTERTORG",202232,7464,721,0.0965969989281886,143,0.0191586280814577,65,0.00870846730975348,61,0.00817256162915327,47,0.00629689174705252,0,0,12,0.00160771704180064,51,0.00683279742765273,103,0.0137995712754555,170,0.0227759914255091,69,0.0092443729903537,656,0.0878885316184352,217,0.0290728831725616,65,0.00870846730975348,0,0,78,0.0104501607717042,0,0,15,0.0020096463022508,46,0.00616291532690246,47,0.00629689174705252,0,0,0,0,0,0,0,0,0,0,45,0.00602893890675241,4,0.000535905680600214,14,0.00187566988210075,165,0.0221061093247588,108,0.0144694533762058,35,0.00468917470525188,34,0.00455519828510182,656,0.0878885316184352,78,0.0104501607717042,84,0.0112540192926045,4,0.000535905680600214,273,0.0365755627009646
"UPPSALA VÄSTERTORG",202231,6750,596,0.0882962962962963,117,0.0173333333333333,46,0.00681481481481482,77,0.0114074074074074,61,0.00903703703703704,0,0,14,0.00207407407407407,58,0.00859259259259259,60,0.00888888888888889,131,0.0194074074074074,32,0.00474074074074074,550,0.0814814814814815,184,0.0272592592592593,46,0.00681481481481482,0,0,71,0.0105185185185185,0,0,21,0.00311111111111111,56,0.0082962962962963,61,0.00903703703703704,0,0,0,0,0,0,0,0,0,0,45,0.00666666666666667,6,0.000888888888888889,21,0.00311111111111111,124,0.0183703703703704,67,0.00992592592592593,29,0.0042962962962963,3,0.000444444444444444,550,0.0814814814814815,71,0.0105185185185185,98,0.0145185185185185,6,0.000888888888888889,191,0.0282962962962963
"UPPSALA VÄSTERTORG",202230,6874,651,0.0947046843177189,145,0.0210939773057899,51,0.00741926098341577,70,0.010183299389002,41,0.00596450392784405,0,0,17,0.00247308699447192,46,0.00669188245562991,75,0.0109106779167879,168,0.0244399185336049,38,0.00552807681117253,600,0.0872854233343032,185,0.0269130055280768,51,0.00741926098341577,0,0,94,0.0136747163223742,0,0,17,0.00247308699447192,53,0.00771021239453011,41,0.00596450392784405,0,0,0,0,0,0,0,0,0,0,46,0.00669188245562991,4,0.000581902822228688,13,0.00189118417224324,132,0.0192027931335467,111,0.0161478033168461,35,0.00509164969450102,3,0.000436427116671516,600,0.0872854233343032,94,0.0136747163223742,74,0.0107652022112307,4,0.000581902822228688,243,0.0353505964503928
"UPPSALA VÄSTERTORG",202229,6775,587,0.0866420664206642,140,0.0206642066420664,33,0.00487084870848708,63,0.00929889298892989,14,0.00206642066420664,0,0,14,0.00206642066420664,66,0.00974169741697417,67,0.00988929889298893,141,0.0208118081180812,49,0.00723247232472325,554,0.0817712177121771,164,0.0242066420664207,33,0.00487084870848708,0,0,107,0.0157933579335793,0,0,16,0.00236162361623616,47,0.00693726937269373,14,0.00206642066420664,0,0,0,0,0,0,0,0,0,0,59,0.00870848708487085,8,0.00118081180811808,13,0.00191881918819188,100,0.014760147601476,108,0.0159409594095941,48,0.00708487084870849,1,0.00014760147601476,554,0.0817712177121771,107,0.0157933579335793,67,0.00988929889298893,8,0.00118081180811808,208,0.0307011070110701
"UPPSALA VÄSTERTORG",202228,6838,602,0.0880374378473238,110,0.0160865750219362,23,0.00336355659549576,66,0.00965194501316174,47,0.00687335478210003,0,0,11,0.00160865750219362,101,0.0147704007019596,72,0.0105293945598128,126,0.0184264404796724,46,0.00672711319099152,579,0.084673881251828,201,0.0293945598128108,23,0.00336355659549576,0,0,87,0.0127230184264405,0,0,14,0.00204738227551916,52,0.00760456273764259,47,0.00687335478210003,0,0,0,0,0,0,0,0,0,0,53,0.0077508043287511,2,0.000292483182217023,57,0.00833577069318514,84,0.0122842936531149,114,0.0166715413863703,38,0.00555718046212343,8,0.00116993272886809,579,0.084673881251828,87,0.0127230184264405,91,0.0133079847908745,2,0.000292483182217023,198,0.0289558350394852
"UPPSALA VÄSTERTORG",202227,6995,1274,0.182130092923517,290,0.041458184417441,62,0.00886347390993567,433,0.0619013581129378,21,0.00300214438884918,0,0,115,0.0164403145103645,62,0.00886347390993567,136,0.0194424588992137,119,0.017012151536812,36,0.00514653323802716,1236,0.176697641172266,655,0.093638313080772,38,0.00543245175125089,0,0,252,0.0360257326661901,24,0.00343102215868477,404,0.0577555396711937,29,0.0041458184417441,21,0.00300214438884918,0,0,0,0,0,0,0,0,0,0,152,0.0217298070050036,8,0.00114367405289492,17,0.00243030736240172,151,0.0215868477483917,104,0.014867762687634,28,0.00400285918513224,8,0.00114367405289492,1236,0.176697641172266,252,0.0360257326661901,66,0.00943531093638313,8,0.00114367405289492,255,0.0364546104360257
"UPPSALA VÄSTERTORG",202226,7297,577,0.0790735918870769,141,0.0193230094559408,92,0.0126079210634507,79,0.010826367000137,14,0.00191859668356859,0,0,4,0.000548170481019597,38,0.00520761956968617,60,0.00822255721529396,113,0.0154858160888036,36,0.00493353432917637,524,0.0718103330135672,223,0.0305605043168425,53,0.00726325887350966,0,0,88,0.0120597505824311,39,0.00534466218994107,30,0.00411127860764698,49,0.00671508839249006,14,0.00191859668356859,0,0,0,0,0,0,0,0,0,0,22,0.00301493764560778,4,0.000548170481019597,16,0.00219268192407839,70,0.00959298341784295,103,0.0141153898862546,32,0.00438536384815678,4,0.000548170481019597,524,0.0718103330135672,88,0.0120597505824311,36,0.00493353432917637,4,0.000548170481019597,173,0.0237083733040976
"UPPSALA VÄSTERTORG",202225,7309,570,0.0779860446025448,100,0.0136817622109728,89,0.0121767683677658,71,0.00971405116979067,46,0.00629361061704748,0,0,5,0.000684088110548639,44,0.00601997537282802,55,0.00752496921603503,110,0.0150499384320701,50,0.00684088110548639,532,0.0727869749623752,234,0.0320153235736763,38,0.00519906964016965,0,0,62,0.00848269257080312,51,0.00697769872759611,25,0.00342044055274319,46,0.00629361061704748,46,0.00629361061704748,0,0,0,0,0,0,0,0,0,0,20,0.00273635244219455,5,0.000684088110548639,24,0.00328362293063347,74,0.0101245040361199,91,0.0124504036119852,39,0.00533588726227938,11,0.00150499384320701,532,0.0727869749623752,62,0.00848269257080312,66,0.00902996305924203,5,0.000684088110548639,165,0.0225749076481051
"UPPSALA VÄSTERTORG",202224,8162,753,0.0922567998039696,122,0.0149473168341093,134,0.0164175447194315,87,0.0106591521685861,52,0.00637098750306297,0,0,3,0.000367556971330556,50,0.00612594952217594,68,0.00833129135015927,185,0.022666013232051,52,0.00637098750306297,710,0.0869884832148983,287,0.0351629502572899,43,0.00526831658907131,0,0,79,0.00967900024503798,91,0.0111492281303602,30,0.00367556971330556,57,0.00698358245528057,52,0.00637098750306297,0,0,0,0,0,0,0,0,0,0,36,0.00441068365596667,3,0.000367556971330556,14,0.00171526586620926,114,0.0139671649105611,139,0.0170301396716491,47,0.00575839255084538,5,0.000612594952217594,710,0.0869884832148983,79,0.00967900024503798,88,0.0107816711590297,3,0.000367556971330556,253,0.0309973045822102
"UPPSALA VÄSTERTORG",202223,8481,793,0.0935031246315293,137,0.0161537554533663,141,0.0166253979483551,78,0.00919702865228157,49,0.00577762056361278,0,0,3,0.000353731871241599,47,0.00554179931611838,76,0.00896120740478717,211,0.0248791416106591,51,0.00601344181110718,750,0.0884329678103997,276,0.0325433321542271,43,0.00507015682112958,0,0,94,0.0110835986322368,98,0.0115552411272256,33,0.00389105058365759,45,0.00530597806862398,49,0.00577762056361278,0,0,0,0,0,0,0,0,0,0,41,0.00483433557363518,3,0.000353731871241599,6,0.000707463742483198,129,0.0152104704633888,158,0.0186298785520575,45,0.00530597806862398,6,0.000707463742483198,750,0.0884329678103997,94,0.0110835986322368,90,0.010611956137248,3,0.000353731871241599,287,0.0338403490154463
"UPPSALA VÄSTERTORG",202222,8677,733,0.0844762014521148,122,0.0140601590411433,83,0.00956551803618762,99,0.011409473320272,50,0.00576236026276363,0,0,8,0.000921977642042181,59,0.00679958511006108,84,0.00968076524144289,175,0.0201682609196727,53,0.00610810187852945,693,0.0798663132419039,256,0.0295032845453498,40,0.0046098882102109,0,0,82,0.00945027083093235,43,0.00495562982597672,33,0.00380315777342399,66,0.00760631554684799,50,0.00576236026276363,0,0,0,0,0,0,0,0,0,0,44,0.00507087703123199,5,0.000576236026276363,18,0.00207444969459491,129,0.0148668894779302,130,0.0149821366831854,38,0.00437939379970036,15,0.00172870807882909,693,0.0798663132419039,82,0.00945027083093235,91,0.0104874956782298,5,0.000576236026276363,259,0.0298490261611156
"UPPSALA VÄSTERTORG",202221,8337,907,0.108792131462157,125,0.0149934029027228,141,0.0169125584742713,83,0.00995561952740794,52,0.00623725560753269,0,0,93,0.0111550917596258,58,0.00695693894686338,103,0.0123545639918436,200,0.0239894446443565,52,0.00623725560753269,878,0.105313661988725,310,0.0371836391987525,29,0.00347846947343169,0,0,96,0.0115149334292911,112,0.0134340890008396,32,0.00383831114309704,51,0.0061173083843109,52,0.00623725560753269,0,0,0,0,0,0,0,0,0,0,40,0.0047978889288713,85,0.0101955139738515,26,0.00311862780376634,166,0.0199112390548159,137,0.0164327695813842,44,0.00527767782175843,8,0.000959577785774259,878,0.105313661988725,96,0.0115149334292911,84,0.0100755667506297,85,0.0101955139738515,303,0.0363440086362001
