"butik","vecka","datum","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"FALUN C",202230,2022-07-31,1077,63.154,0.0586388115134633,8.852,0.00821912720519963,15.852,0.0147186629526462,1,0.000928505106778087,8,0.0074280408542247,0,0,0.45,0.000417827298050139,0,0,3,0.00278551532033426,1,0.000928505106778087,13,0.0120705663881151,12,0.011142061281337,54.302,0.0504196843082637,32.852,0.0305032497678737,8.852,0.00821912720519963,0,0,0,0,7,0.00649953574744661,1,0.000928505106778087,0,0,8,0.0074280408542247,0,0,0.45,0.000417827298050139,0,0,0,0,0,0,0,0,0,0,3,0.00278551532033426,6,0.00557103064066852,8,0.0074280408542247,5,0.00464252553389044,7,0.00649953574744661,54.302,0.0504196843082637,0,0,7,0.00649953574744661,0.45,0.000417827298050139,14,0.0129990714948932
"FALUN C",202230,2022-07-30,1295,88.014,0.0679644787644788,9.903,0.00764710424710425,15.903,0.0122803088803089,4,0.00308880308880309,22,0.016988416988417,0,0,0.208,0.000160617760617761,0,0,9,0.00694980694980695,0,0,4,0.00308880308880309,23,0.0177606177606178,78.111,0.0603173745173745,66.903,0.0516625482625483,9.903,0.00764710424710425,0,0,0,0,6,0.00463320463320463,4,0.00308880308880309,0,0,22,0.016988416988417,0,0,0.208,0.000160617760617761,0,0,0,0,0,0,1,0.000772200772200772,0,0,8,0.00617760617760618,3,0.00231660231660232,1,0.000772200772200772,19,0.0146718146718147,4,0.00308880308880309,78.111,0.0603173745173745,0,0,7,0.00540540540540541,0.208,0.000160617760617761,4,0.00308880308880309
"FALUN C",202230,2022-07-29,1563,81.452,0.0521126039667306,5.865,0.00375239923224568,6.865,0.00439219449776072,5,0.00319897632757518,18,0.0115163147792706,0,0,0.722,0.000461932181701855,1,0.000639795265515035,6,0.00383877159309021,5,0.00319897632757518,8,0.00511836212412028,25,0.0159948816378759,75.587,0.048360204734485,59.865,0.0383013435700576,5.865,0.00375239923224568,0,0,0,0,1,0.000639795265515035,5,0.00319897632757518,0,0,18,0.0115163147792706,0,0,0.722,0.000461932181701855,0,0,0,0,0,0,0,0,1,0.000639795265515035,6,0.00383877159309021,7,0.00447856685860525,6,0.00383877159309021,19,0.0121561100447857,6,0.00383877159309021,75.587,0.048360204734485,0,0,1,0.000639795265515035,1.722,0.00110172744721689,13,0.00831733845169546
"FALUN C",202230,2022-07-28,1663,118.208,0.0710811785929044,13.914,0.00836680697534576,23.914,0.0143800360793746,4,0.00240529164161155,15,0.0090198436560433,0,0,1.38,0.000829825616355983,0,0,10,0.00601322910402886,6,0.00360793746241732,17,0.0102224894768491,27,0.0162357185808779,104.294,0.0627143716175586,69.914,0.0420408899579074,13.914,0.00836680697534576,0,0,0,0,10,0.00601322910402886,4,0.00240529164161155,0,0,15,0.0090198436560433,0,0,0.796,0.000478653036680698,0,0,0,0,0.584,0.000351172579675286,0,0,0,0,10,0.00601322910402886,9,0.00541190619362598,14,0.00841852074564041,18,0.010823812387252,9,0.00541190619362598,104.294,0.0627143716175586,0,0,10,0.00601322910402886,1.38,0.000829825616355983,23,0.0138304269392664
"FALUN C",202230,2022-07-27,1947,100.672,0.0517062146892655,14.055,0.00721879815100154,18.055,0.00927324088341037,5,0.00256805341551104,15,0.00770416024653313,0,0,0.562,0.000288649203903441,2,0.00102722136620442,9,0.00462249614791988,3,0.00154083204930663,17,0.00873138161273754,17,0.00873138161273754,86.617,0.044487416538264,58.055,0.0298176682074987,14.055,0.00721879815100154,0,0,0,0,4,0.00205444273240883,5,0.00256805341551104,0,0,15,0.00770416024653313,0,0,0.288,0.000147919876733436,0,0,0,0,0.274,0.000140729327170005,2,0.00102722136620442,2,0.00102722136620442,7,0.00359527478171546,11,0.00564971751412429,9,0.00462249614791988,6,0.00308166409861325,11,0.00564971751412429,86.617,0.044487416538264,0,0,6,0.00308166409861325,2.562,0.00131587057010786,20,0.0102722136620442
"FALUN C",202230,2022-07-26,1680,106.021,0.0631077380952381,20.251,0.0120541666666667,27.251,0.0162208333333333,6,0.00357142857142857,15,0.00892857142857143,0,0,0.519,0.000308928571428571,0,0,7,0.00416666666666667,3,0.00178571428571429,12,0.00714285714285714,15,0.00892857142857143,85.77,0.0510535714285714,62.251,0.0370541666666667,20.251,0.0120541666666667,0,0,0,0,7,0.00416666666666667,6,0.00357142857142857,0,0,15,0.00892857142857143,0,0,0.251,0.000149404761904762,0,0,0,0,0.268,0.00015952380952381,1,0.000595238095238095,0,0,6,0.00357142857142857,5,0.00297619047619048,10,0.00595238095238095,10,0.00595238095238095,5,0.00297619047619048,85.77,0.0510535714285714,0,0,8,0.00476190476190476,0.519,0.000308928571428571,15,0.00892857142857143
"FALUN C",202230,2022-07-25,1587,113.57,0.0715626969124134,12.652,0.00797227473219912,20.652,0.0130132325141777,10,0.00630119722747322,14,0.00882167611846251,0,0,0.266,0.000167611846250788,2,0.00126023944549464,8,0.00504095778197858,11,0.00693131695022054,19,0.0119722747321991,16,0.0100819155639572,100.918,0.0635904221802142,59.652,0.0375879017013232,12.652,0.00797227473219912,0,0,0,0,8,0.00504095778197858,10,0.00630119722747322,0,0,14,0.00882167611846251,0,0,0.142,8.94770006301197e-05,0,0,0,0,0.124,7.81348456206679e-05,1,0.000630119722747322,2,0.00126023944549464,7,0.00441083805923125,12,0.00756143667296786,18,0.0113421550094518,8,0.00504095778197858,8,0.00504095778197858,100.918,0.0635904221802142,0,0,9,0.0056710775047259,2.266,0.00142785129174543,30,0.0189035916824197
"FALUN C",202229,2022-07-24,1076,65.469,0.0608447955390334,3.189,0.00296375464684015,37.189,0.0345622676579926,4,0.00371747211895911,3,0.00278810408921933,0,0,0.091,8.45724907063197e-05,0,0,7,0.00650557620817844,0,0,5,0.00464684014869888,6,0.00557620817843866,62.28,0.0578810408921933,22.189,0.0206217472118959,3.189,0.00296375464684015,0,0,0,0,34,0.0315985130111524,4,0.00371747211895911,0,0,3,0.00278810408921933,0,0,0.091,8.45724907063197e-05,0,0,0,0,0,0,1,0.000929368029739777,0,0,6,0.00557620817843866,2,0.00185873605947955,3,0.00278810408921933,4,0.00371747211895911,2,0.00185873605947955,62.28,0.0578810408921933,0,0,35,0.0325278810408922,0.091,8.45724907063197e-05,5,0.00464684014869888
"FALUN C",202229,2022-07-23,1302,63.318,0.04863133640553,3.893,0.0029900153609831,25.893,0.0198870967741935,3,0.00230414746543779,4,0.00307219662058372,0,0,0.532,0.000408602150537634,1,0.000768049155145929,7,0.00537634408602151,1,0.000768049155145929,0,0,17,0.0130568356374808,59.425,0.0456413210445469,33.893,0.026031490015361,3.893,0.0029900153609831,0,0,0,0,22,0.0168970814132104,3,0.00230414746543779,0,0,4,0.00307219662058372,0,0,0.532,0.000408602150537634,0,0,0,0,0,0,1,0.000768049155145929,1,0.000768049155145929,6,0.00460829493087558,1,0.000768049155145929,0,0,12,0.00921658986175115,5,0.00384024577572965,59.425,0.0456413210445469,0,0,23,0.0176651305683564,1.532,0.00117665130568356,1,0.000768049155145929
"FALUN C",202229,2022-07-22,1502,122.405,0.0814946737683089,21.126,0.0140652463382157,47.126,0.031375499334221,8,0.00532623169107856,4,0.00266311584553928,0,0,1.153,0.000767643142476698,0,0,8,0.00532623169107856,7,0.00466045272969374,5,0.0033288948069241,21,0.0139813581890812,101.279,0.0674294274300932,61.126,0.0406964047936085,21.126,0.0140652463382157,0,0,0,0,26,0.0173102529960053,8,0.00532623169107856,0,0,4,0.00266311584553928,0,0,1.153,0.000767643142476698,0,0,0,0,0,0,1,0.00066577896138482,0,0,7,0.00466045272969374,9,0.00599201065246338,3,0.00199733688415446,12,0.00798934753661784,9,0.00599201065246338,101.279,0.0674294274300932,0,0,27,0.0179760319573901,1.153,0.000767643142476698,12,0.00798934753661784
"FALUN C",202229,2022-07-21,1481,86.878,0.0586617150573937,4.925,0.00332545577312627,53.925,0.0364112086428089,2,0.00135043889264011,3,0.00202565833896016,0,0,0.028,1.89061444969615e-05,0,0,4,0.00270087778528022,2,0.00135043889264011,6,0.00405131667792032,11,0.00742741390952059,81.953,0.0553362592842674,24.925,0.0168298446995273,4.925,0.00332545577312627,0,0,0,0,49,0.0330857528696826,2,0.00135043889264011,0,0,3,0.00202565833896016,0,0,0.028,1.89061444969615e-05,0,0,0,0,0,0,0,0,0,0,4,0.00270087778528022,4,0.00270087778528022,4,0.00270087778528022,8,0.00540175557056043,3,0.00202565833896016,81.953,0.0553362592842674,0,0,49,0.0330857528696826,0.028,1.89061444969615e-05,8,0.00540175557056043
"FALUN C",202229,2022-07-20,1536,101.402,0.0660169270833333,9.632,0.00627083333333333,48.632,0.0316614583333333,5,0.00325520833333333,4,0.00260416666666667,0,0,0.138,8.984375e-05,0,0,13,0.00846354166666667,4,0.00260416666666667,7,0.00455729166666667,10,0.00651041666666667,91.77,0.05974609375,40.632,0.026453125,9.632,0.00627083333333333,0,0,0,0,39,0.025390625,5,0.00325520833333333,0,0,4,0.00260416666666667,0,0,0.138,8.984375e-05,0,0,0,0,0,0,1,0.000651041666666667,0,0,12,0.0078125,8,0.00520833333333333,3,0.001953125,8,0.00520833333333333,2,0.00130208333333333,91.77,0.05974609375,0,0,40,0.0260416666666667,0.138,8.984375e-05,11,0.00716145833333333
"FALUN C",202229,2022-07-19,1653,120.927,0.0731560798548094,16.39,0.00991530550514217,62.39,0.0377434966727163,5,0.00302480338777979,7,0.00423472474289171,1,0.000604960677555959,0.147,8.8929219600726e-05,2,0.00120992135511192,11,0.00665456745311555,0,0,8,0.00483968542044767,8,0.00483968542044767,104.537,0.0632407743496673,47.39,0.0286690865093769,16.39,0.00991530550514217,0,0,0,0,46,0.0278281911675741,5,0.00302480338777979,0,0,7,0.00423472474289171,1,0.000604960677555959,0.147,8.8929219600726e-05,0,0,0,0,0,0,4,0.00241984271022384,0,0,9,0.00544464609800363,0,0,8,0.00483968542044767,4,0.00241984271022384,4,0.00241984271022384,104.537,0.0632407743496673,0,0,49,0.029643073200242,0.147,8.8929219600726e-05,8,0.00483968542044767
"FALUN C",202229,2022-07-18,1562,113.436,0.0726222791293214,15.218,0.00974263764404609,50.218,0.0321498079385403,8,0.00512163892445583,3,0.00192061459667093,1,0.000640204865556978,0,0,0,0,10,0.00640204865556978,4,0.00256081946222791,15,0.00960307298335467,7,0.00448143405889885,102.218,0.0654404609475032,43.218,0.0276683738796415,11.218,0.00718181818181818,4,0.00256081946222791,0,0,39,0.0249679897567221,8,0.00512163892445583,0,0,3,0.00192061459667093,1,0.000640204865556978,0,0,0,0,0,0,0,0,0,0,0,0,10,0.00640204865556978,10,0.00640204865556978,9,0.0057618437900128,0,0,7,0.00448143405889885,102.218,0.0654404609475032,0,0,40,0.0256081946222791,0,0,19,0.0121638924455826
"FALUN C",202228,2022-07-17,955,69.938,0.0732335078534031,25.969,0.0271926701570681,12.969,0.0135801047120419,4,0.00418848167539267,1,0.00104712041884817,0,0,0,0,0,0,7,0.00732984293193717,0,0,10,0.0104712041884817,9,0.00942408376963351,63.969,0.0669832460732984,46.969,0.0491821989528796,5.969,0.00625026178010471,20,0.0209424083769634,0,0,7,0.00732984293193717,4,0.00418848167539267,0,0,1,0.00104712041884817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.00732984293193717,5,0.00523560209424084,5,0.00523560209424084,6,0.00628272251308901,3,0.0031413612565445,63.969,0.0669832460732984,0,0,7,0.00732984293193717,0,0,10,0.0104712041884817
"FALUN C",202228,2022-07-16,1208,136.424,0.112933774834437,30.925,0.0256001655629139,61.925,0.051262417218543,1,0.000827814569536424,4,0.0033112582781457,1,0.000827814569536424,0.574,0.000475165562913907,0,0,8,0.00662251655629139,6,0.00496688741721854,13,0.0107615894039735,10,0.00827814569536424,128.499,0.106373344370861,50.925,0.0421564569536424,7.925,0.00656043046357616,23,0.0190397350993377,0,0,54,0.0447019867549669,1,0.000827814569536424,0,0,4,0.0033112582781457,1,0.000827814569536424,0.574,0.000475165562913907,0,0,0,0,0,0,3,0.00248344370860927,0,0,5,0.00413907284768212,7,0.00579470198675497,12,0.00993377483443709,9,0.00745033112582781,1,0.000827814569536424,128.499,0.106373344370861,0,0,58,0.0480132450331126,0.574,0.000475165562913907,19,0.0157284768211921
"FALUN C",202228,2022-07-15,1573,182.24,0.115855054036872,34.026,0.021631277813096,90.026,0.0572320406865861,6,0.00381436745073109,3,0.00190718372536554,6,0.00381436745073109,0.188,0.000119516846789574,1,0.000635727908455181,12,0.00762873490146217,8,0.00508582326764145,9,0.00572155117609663,13,0.00826446280991736,170.214,0.10820979020979,66.026,0.0419745708836618,12.026,0.00764526382708201,22,0.013986013986014,0,0,78,0.0495867768595041,6,0.00381436745073109,0,0,3,0.00190718372536554,6,0.00381436745073109,0,0,0.188,0.000119516846789574,0,0,0,0,2,0.00127145581691036,1,0.000635727908455181,10,0.00635727908455181,15,0.00953591862682772,2,0.00127145581691036,5,0.00317863954227591,8,0.00508582326764145,170.214,0.10820979020979,0,0,86,0.0546726001271456,1.188,0.000755244755244755,17,0.0108073744437381
"FALUN C",202228,2022-07-14,1560,143.318,0.0918705128205128,21.159,0.0135634615384615,61.159,0.0392044871794872,8,0.00512820512820513,8,0.00512820512820513,9,0.00576923076923077,0,0,5,0.00320512820512821,7,0.00448717948717949,0,0,11,0.00705128205128205,13,0.00833333333333333,131.159,0.0840762820512821,61.159,0.0392044871794872,12.159,0.00779423076923077,9,0.00576923076923077,0,0,49,0.0314102564102564,8,0.00512820512820513,0,0,8,0.00512820512820513,9,0.00576923076923077,0,0,0,0,0,0,0,0,4,0.00256410256410256,1,0.000641025641025641,7,0.00448717948717949,5,0.00320512820512821,6,0.00384615384615385,9,0.00576923076923077,4,0.00256410256410256,131.159,0.0840762820512821,0,0,58,0.0371794871794872,1,0.000641025641025641,11,0.00705128205128205
"FALUN C",202228,2022-07-13,1576,135.006,0.0856637055837563,13.503,0.00856789340101523,79.503,0.0504460659898477,3,0.00190355329949239,4,0.00253807106598985,0,0,0,0,1,0.000634517766497462,8,0.0050761421319797,4,0.00253807106598985,6,0.00380710659898477,16,0.0101522842639594,123.503,0.078364847715736,42.503,0.0269689086294416,11.503,0.0072988578680203,2,0.00126903553299492,0,0,68,0.0431472081218274,3,0.00190355329949239,0,0,4,0.00253807106598985,0,0,0,0,0,0,0,0,0,0,2,0.00126903553299492,1,0.000634517766497462,6,0.00380710659898477,6,0.00380710659898477,4,0.00253807106598985,13,0.00824873096446701,3,0.00190355329949239,123.503,0.078364847715736,0,0,70,0.0444162436548223,1,0.000634517766497462,10,0.00634517766497462
"FALUN C",202228,2022-07-12,1625,125.367,0.0771489230769231,14.143,0.00870338461538462,50.143,0.0308572307692308,9,0.00553846153846154,10,0.00615384615384615,3,0.00184615384615385,0.081,4.98461538461539e-05,4,0.00246153846153846,7,0.00430769230769231,0,0,15,0.00923076923076923,13,0.008,117.224,0.0721378461538461,57.143,0.0351649230769231,8.143,0.00501107692307692,6,0.00369230769230769,0,0,42,0.0258461538461538,9,0.00553846153846154,0,0,10,0.00615384615384615,3,0.00184615384615385,0.081,4.98461538461539e-05,0,0,0,0,0,0,4,0.00246153846153846,0,0,7,0.00430769230769231,4,0.00246153846153846,11,0.00676923076923077,7,0.00430769230769231,6,0.00369230769230769,117.224,0.0721378461538461,0,0,45,0.0276923076923077,0.081,4.98461538461539e-05,15,0.00923076923076923
"FALUN C",202228,2022-07-11,1611,169.724,0.105353196772191,24.209,0.0150273122284295,85.209,0.0528919925512104,5,0.00310366232153942,6,0.0037243947858473,0,0,0.306,0.000189944134078212,1,0.000620732464307883,14,0.00869025450031037,3,0.00186219739292365,16,0.00993171942892613,15,0.00931098696461825,155.515,0.0965332091868405,64.209,0.0398566108007449,14.209,0.00881998758535071,10,0.00620732464307883,0,0,71,0.0440720049658597,5,0.00310366232153942,0,0,6,0.0037243947858473,0,0,0.214,0.000132836747361887,0.092,5.71073867163253e-05,0,0,0,0,2,0.00124146492861577,0,0,13,0.00806952203600248,7,0.00434512725015518,12,0.0074487895716946,11,0.00682805710738672,4,0.00248292985723153,155.515,0.0965332091868405,0,0,72,0.0446927374301676,0.306,0.000189944134078212,19,0.0117939168218498
"FALUN C",202227,2022-07-10,1076,59.188,0.0550074349442379,4.048,0.00376208178438662,21.048,0.0195613382899628,6,0.00557620817843866,3,0.00278810408921933,0,0,0.092,8.55018587360595e-05,0,0,6,0.00557620817843866,2,0.00185873605947955,2,0.00185873605947955,15,0.0139405204460967,55.14,0.0512453531598513,34.048,0.0316431226765799,4.048,0.00376208178438662,0,0,0,0,17,0.0157992565055762,6,0.00557620817843866,0,0,3,0.00278810408921933,0,0,0.092,8.55018587360595e-05,0,0,0,0,0,0,0,0,0,0,6,0.00557620817843866,2,0.00185873605947955,2,0.00185873605947955,5,0.00464684014869888,10,0.00929368029739777,55.14,0.0512453531598513,0,0,17,0.0157992565055762,0.092,8.55018587360595e-05,4,0.00371747211895911
"FALUN C",202227,2022-07-09,1176,71.862,0.0611071428571429,5.88,0.005,27.88,0.0237074829931973,4,0.00340136054421769,4,0.00340136054421769,0,0,0.102,8.6734693877551e-05,4,0.00340136054421769,8,0.00680272108843537,9,0.0076530612244898,5,0.00425170068027211,4,0.00340136054421769,65.982,0.0561071428571429,27.88,0.0237074829931973,5.88,0.005,0,0,0,0,22,0.0187074829931973,4,0.00340136054421769,0,0,4,0.00340136054421769,0,0,0.102,8.6734693877551e-05,0,0,0,0,0,0,2,0.00170068027210884,2,0.00170068027210884,8,0.00680272108843537,8,0.00680272108843537,6,0.00510204081632653,4,0.00340136054421769,0,0,65.982,0.0561071428571429,0,0,22,0.0187074829931973,2.102,0.00178741496598639,14,0.0119047619047619
"FALUN C",202227,2022-07-08,1672,124.384,0.0743923444976077,11.064,0.00661722488038278,43.064,0.025755980861244,6,0.00358851674641148,7,0.0041866028708134,0,0,1.256,0.000751196172248804,4,0.00239234449760766,7,0.0041866028708134,10,0.00598086124401914,7,0.0041866028708134,28,0.0167464114832536,113.32,0.0677751196172249,61.064,0.0365215311004785,11.064,0.00661722488038278,0,0,0,0,32,0.0191387559808612,6,0.00358851674641148,0,0,7,0.0041866028708134,0,0,1.256,0.000751196172248804,0,0,0,0,0,0,2,0.00119617224880383,2,0.00119617224880383,7,0.0041866028708134,7,0.0041866028708134,10,0.00598086124401914,19,0.0113636363636364,9,0.00538277511961723,113.32,0.0677751196172249,0,0,32,0.0191387559808612,3.256,0.00194736842105263,17,0.0101674641148325
"FALUN C",202227,2022-07-07,1644,87.082,0.0529695863746959,7.793,0.00474026763990268,25.793,0.0156891727493917,3,0.00182481751824818,3,0.00182481751824818,0,0,0.496,0.000301703163017032,2,0.00121654501216545,7,0.00425790754257908,14,0.00851581508515815,10,0.00608272506082725,14,0.00851581508515815,79.289,0.0482293187347932,34.793,0.0211636253041363,7.793,0.00474026763990268,0,0,0,0,18,0.0109489051094891,3,0.00182481751824818,0,0,3,0.00182481751824818,0,0,0.496,0.000301703163017032,0,0,0,0,0,0,2,0.00121654501216545,1,0.000608272506082725,6,0.00364963503649635,17,0.0103406326034063,7,0.00425790754257908,7,0.00425790754257908,7,0.00425790754257908,79.289,0.0482293187347932,0,0,19,0.0115571776155718,1.496,0.000909975669099757,24,0.0145985401459854
"FALUN C",202227,2022-07-06,1634,103.464,0.0633194614443084,9.668,0.00591676866585067,30.668,0.0187686658506732,5,0.00305997552019584,5,0.00305997552019584,0,0,0.128,7.83353733170135e-05,1,0.000611995104039168,7,0.00428396572827417,15,0.00917992656058752,15,0.00917992656058752,15,0.00917992656058752,93.796,0.0574026927784578,40.668,0.0248886168910649,9.668,0.00591676866585067,0,0,0,0,21,0.0128518971848225,5,0.00305997552019584,0,0,5,0.00305997552019584,0,0,0.128,7.83353733170135e-05,0,0,0,0,0,0,1,0.000611995104039168,1,0.000611995104039168,6,0.00367197062423501,18,0.011015911872705,12,0.00734394124847001,10,0.00611995104039168,5,0.00305997552019584,93.796,0.0574026927784578,0,0,22,0.0134638922888617,1.128,0.000690330477356181,30,0.018359853121175
"FALUN C",202227,2022-07-05,1770,137.128,0.0774734463276836,14.915,0.00842655367231638,33.915,0.0191610169491525,8,0.00451977401129944,6,0.00338983050847458,0,0,0.298,0.000168361581920904,1,0.000564971751412429,14,0.00790960451977401,26,0.0146892655367232,11,0.00621468926553672,22,0.0124293785310734,122.213,0.0690468926553672,62.915,0.035545197740113,14.915,0.00842655367231638,0,0,0,0,19,0.0107344632768362,8,0.00451977401129944,0,0,6,0.00338983050847458,0,0,0.298,0.000168361581920904,0,0,0,0,0,0,2,0.00112994350282486,1,0.000564971751412429,12,0.00677966101694915,27,0.0152542372881356,10,0.00564971751412429,13,0.00734463276836158,9,0.00508474576271186,122.213,0.0690468926553672,0,0,21,0.011864406779661,1.298,0.000733333333333333,37,0.0209039548022599
"FALUN C",202227,2022-07-04,1737,151.35,0.08713298791019,19.587,0.0112763385146805,43.587,0.0250932642487047,1,0.000575705238917674,13,0.00748416810592976,0,0,0.176,0.000101324122049511,7,0.00402993667242372,14,0.00805987334484744,17,0.00978698906160046,26,0.0149683362118595,10,0.00575705238917674,131.763,0.0758566493955095,62.587,0.0360316637881405,19.587,0.0112763385146805,0,0,0,0,24,0.0138169257340242,1,0.000575705238917674,0,0,13,0.00748416810592976,0,0,0.176,0.000101324122049511,0,0,0,0,0,0,9,0.00518134715025907,0,0,12,0.00690846286701209,27,0.0155440414507772,16,0.00921128382268279,8,0.00460564191134139,2,0.00115141047783535,131.763,0.0758566493955095,0,0,26,0.0149683362118595,0.176,0.000101324122049511,43,0.02475532527346
"FALUN C",202226,2022-07-03,1081,68.51,0.0633765032377428,7.755,0.00717391304347826,10.755,0.00994912118408881,2,0.00185013876040703,2,0.00185013876040703,0,0,0,0,8,0.00740055504162812,6,0.00555041628122109,4,0.00370027752081406,14,0.0129509713228492,14,0.0129509713228492,60.755,0.0562025901942646,39.755,0.0367761332099907,7.755,0.00717391304347826,0,0,0,0,3,0.00277520814061055,2,0.00185013876040703,0,0,2,0.00185013876040703,0,0,0,0,0,0,0,0,0,0,8,0.00740055504162812,0,0,6,0.00555041628122109,2,0.00185013876040703,16,0.0148011100832562,9,0.00832562442183164,5,0.00462534690101758,60.755,0.0562025901942646,0,0,3,0.00277520814061055,0,0,18,0.0166512488436633
"FALUN C",202226,2022-07-02,1321,68.842,0.052113550340651,6.421,0.00486071158213475,10.421,0.007888720666162,6,0.00454201362604088,13,0.00984102952308857,0,0,0,0,4,0.00302800908402725,6,0.00454201362604088,1,0.000757002271006813,8,0.0060560181680545,14,0.0105980317940954,62.421,0.0472528387585163,48.421,0.0366548069644209,6.421,0.00486071158213475,0,0,0,0,4,0.00302800908402725,6,0.00454201362604088,9,0.00681302043906132,4,0.00302800908402725,0,0,0,0,0,0,0,0,0,0,3,0.00227100681302044,1,0.000757002271006813,6,0.00454201362604088,5,0.00378501135503407,4,0.00302800908402725,7,0.00529901589704769,7,0.00529901589704769,62.421,0.0472528387585163,0,0,4,0.00302800908402725,1,0.000757002271006813,9,0.00681302043906132
"FALUN C",202226,2022-07-01,1726,111.962,0.0648679026651217,15.481,0.00896929316338355,21.481,0.0124455388180765,6,0.00347624565469293,14,0.00811123986095017,0,0,0,0,13,0.00753186558516802,7,0.00405561993047509,3,0.00173812282734647,2,0.00115874855156431,30,0.0173812282734647,96.481,0.0558986095017381,82.481,0.0477873696407879,15.481,0.00896929316338355,0,0,0,0,6,0.00347624565469293,6,0.00347624565469293,8,0.00463499420625724,6,0.00347624565469293,0,0,0,0,0,0,0,0,0,0,14,0.00811123986095017,1,0.000579374275782155,5,0.00289687137891078,2,0.00115874855156431,3,0.00173812282734647,18,0.0104287369640788,12,0.00695249130938586,96.481,0.0558986095017381,0,0,8,0.00463499420625724,1,0.000579374275782155,5,0.00289687137891078
"FALUN C",202226,2022-06-30,1711,81.626,0.0477066043249562,7.313,0.00427410870835769,13.313,0.00778082992402104,7,0.00409117475160725,16,0.00935125657510228,0,0,0,0,9,0.00526008182349503,9,0.00526008182349503,4,0.00233781414377557,4,0.00233781414377557,12,0.00701344243132671,74.313,0.0434324956165985,60.313,0.035250146113384,7.313,0.00427410870835769,0,0,0,0,6,0.00350672121566335,7,0.00409117475160725,8,0.00467562828755114,8,0.00467562828755114,0,0,0,0,0,0,0,0,0,0,9,0.00526008182349503,0,0,9,0.00526008182349503,7,0.00409117475160725,1,0.000584453535943892,9,0.00526008182349503,3,0.00175336060783168,74.313,0.0434324956165985,0,0,6,0.00350672121566335,0,0,8,0.00467562828755114
