"butik","vecka","antal_kvitton","zoner_count_TOTAL","zoner_convrate_TOTAL","zoner_count_Inkastare_entré","zoner_convrate_Inkastare_entré","zoner_count_F_G","zoner_convrate_F_G","zoner_count_Bröd","zoner_convrate_Bröd","zoner_count_Bake_off","zoner_convrate_Bake_off","zoner_count_Fisk","zoner_convrate_Fisk","zoner_count_Deli","zoner_convrate_Deli","zoner_count_Frys","zoner_convrate_Frys","zoner_count_Mejeri","zoner_convrate_Mejeri","zoner_count_Gavel_1","zoner_convrate_Gavel_1","zoner_count_Gavel_2","zoner_convrate_Gavel_2","zoner_count_Gavel_3","zoner_convrate_Gavel_3","kampanj_count_TOTAL","kampanj_convrate_TOTAL","skylttyp_count_kampanjvara","skylttyp_convrate_kampanjvara","kampanj_count_Kampanj_1_F_G_1","kampanj_convrate_Kampanj_1_F_G_1","kampanj_count_Kampanj_2_Hero_protein","kampanj_convrate_Kampanj_2_Hero_protein","kampanj_count_Kampanj_3_Bomben","kampanj_convrate_Kampanj_3_Bomben","kampanj_count_Kampanj_2_F_G_2","kampanj_convrate_Kampanj_2_F_G_2","kampanj_count_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_convrate_Kampanj_1_bröd_industribakat_hamburger_korv_tortillas_osv","kampanj_count_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_convrate_Kampanj_1_frallor_bullar_baguette_bake_off_bröd_om_ej_kampanj_multipris","kampanj_count_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_convrate_Kampanj_2_om_ej_två_kampanjer_multi_eller_ordinarie","kampanj_count_Kampanj_1_bladet_eller_Lax","kampanj_convrate_Kampanj_1_bladet_eller_Lax","kampanj_count_Deli-Mölnlycke","kampanj_convrate_Deli-Mölnlycke","kampanj_count_Deli-Triangeln","kampanj_convrate_Deli-Triangeln","kampanj_count_Deli-Trianglen","kampanj_convrate_Deli-Trianglen","kampanj_count_Deli-Dala_Järna","kampanj_convrate_Deli-Dala_Järna","kampanj_count_Kampanj_1","kampanj_convrate_Kampanj_1","kampanj_count_Extra","kampanj_convrate_Extra","kampanj_count_Kampanj_2","kampanj_convrate_Kampanj_2","kampanj_count_Vara_1","kampanj_convrate_Vara_1","kampanj_count_Vara_2","kampanj_convrate_Vara_2","kampanj_count_Kampanj_1_snacks","kampanj_convrate_Kampanj_1_snacks","kampanj_count_Kampanj_2_Snacks_choklad_ABP_om_det_finns","kampanj_convrate_Kampanj_2_Snacks_choklad_ABP_om_det_finns","skylttyp_count_TOTAL","skylttyp_convrate_TOTAL","skylttyp_count_veckans_klipp","skylttyp_convrate_veckans_klipp","skylttyp_count_klubbpris","skylttyp_convrate_klubbpris","skylttyp_count_ordinariepris","skylttyp_convrate_ordinariepris","skylttyp_count_alltid_bra_pris","skylttyp_convrate_alltid_bra_pris"
"VÄNERSBORG TORPA",202227,14516,1512.39,0.10418779278038,154.201,0.0106228299807109,332.201,0.0228851612014329,210,0.0144667952604023,199,0.0137090107467622,0,0,5.988,0.000412510333425186,22,0.00151556902728024,143,0.00985119867732158,112,0.00771562413888123,152,0.0104712041884817,182,0.012537889225682,1358.189,0.0935649627996693,866.201,0.0596721548635988,154.201,0.0106228299807109,0,0,0,0,178,0.012262331220722,210,0.0144667952604023,65,0.00447781758060072,134,0.00923119316616148,0,0,0,0,4.41,0.000303802700468449,0,0,1.578,0.000108707632956737,28,0.00192890603472031,19,0.00130890052356021,118,0.0081289611463213,114,0.00785340314136126,150,0.0103334251860017,135,0.00930008266740149,47,0.00323780655828052,1358.189,0.0935649627996693,0,0,203,0.0139845687517222,24.988,0.0017214108569854,264,0.0181868283273629
"VÄNERSBORG TORPA",202226,15470,1434.881,0.0927524886877828,147.194,0.00951480284421461,209.194,0.013522559793148,221,0.0142857142857143,232,0.0149967679379444,0,0,11.493,0.000742921784098255,18,0.00116354234001293,140,0.00904977375565611,29,0.00187459599224305,190,0.0122818358112476,237,0.0153199741435036,1287.687,0.0832376858435682,959.194,0.06200349062702,147.194,0.00951480284421461,0,0,0,0,62,0.00400775694893342,221,0.0142857142857143,66,0.00426632191338074,166,0.0107304460245637,0,0,0,0,6.552,0.000423529411764706,0,0,4.941,0.000319392372333549,28,0.00180995475113122,13,0.000840336134453782,117,0.00756302521008403,28,0.00180995475113122,191,0.0123464770523594,148,0.00956690368455074,89,0.00575307045895281,1287.687,0.0832376858435682,0,0,85,0.00549450549450549,24.493,0.00158325791855204,219,0.0141564318034906
"VÄNERSBORG TORPA",202225,14796,1327.654,0.0897306028656394,183.643,0.01241166531495,237.643,0.0160613003514463,180,0.0121654501216545,243,0.0164233576642336,0,0,5.368,0.000362800756961341,26,0.00175723168423898,98,0.00662341173290078,10,0.000675858340091917,125,0.00844822925114896,219,0.014801297648013,1171.011,0.0791437550689375,917.643,0.0620196674776967,156.643,0.0105868477967018,27,0.00182481751824818,0,0,81,0.00547445255474453,180,0.0121654501216545,71,0.00479859421465261,172,0.011624763449581,0,0,0,0,3.95,0.000266964044336307,0,0,1.418,9.58367126250338e-05,18,0.00121654501216545,20,0.00135171668018383,86,0.00581238172479048,20,0.00135171668018383,115,0.00777237091105704,154,0.0104082184374155,65,0.00439307921059746,1171.011,0.0791437550689375,0,0,93,0.00628548256285483,25.368,0.00171451743714517,135,0.00912408759124088
"VÄNERSBORG TORPA",202224,15620,1603.318,0.102645198463508,243.076,0.0155618437900128,258.076,0.0165221510883483,140,0.0089628681177977,229,0.0146606914212548,0,0,12.166,0.00077887323943662,18,0.00115236875800256,98,0.00627400768245839,224,0.0143405889884763,157,0.0100512163892446,224,0.0143405889884763,1440.242,0.0922049935979513,924.076,0.059159795134443,163.076,0.010440204865557,80,0.00512163892445583,0,0,95,0.00608194622279129,140,0.0089628681177977,74,0.00473751600512164,155,0.00992317541613316,0,0,0,0,10.962,0.000701792573623559,0,0,1.204,7.70806658130602e-05,16,0.00102432778489117,15,0.000960307298335467,85,0.00544174135723431,218,0.0139564660691421,163,0.0104353393085787,157,0.0100512163892446,67,0.00428937259923175,1440.242,0.0922049935979513,0,0,108,0.00691421254801537,27.166,0.00173918053777209,381,0.0243918053777209
"VÄNERSBORG TORPA",202223,16117,1550.538,0.0962051250232674,145.785,0.00904541788173978,283.785,0.0176078054228454,233,0.014456784761432,243,0.0150772476267295,0,0,16.968,0.00105280138983682,12,0.000744555438357014,118,0.00732146181051064,49,0.00304026803995781,118,0.00732146181051064,331,0.0205373208413476,1404.753,0.0871597071415276,1061.785,0.0658798163429919,145.785,0.00904541788173978,0,0,0,0,138,0.00856238754110566,233,0.014456784761432,83,0.00514984178196935,160,0.00992740584476019,0,0,0,0,15.372,0.000953775516535335,0,0,1.596,9.90258733014829e-05,11,0.000682509151827263,11,0.000682509151827263,108,0.00670099894521313,53,0.00328845318607681,114,0.00707327666439164,232,0.0143947384749023,99,0.00614258236644537,1404.753,0.0871597071415276,0,0,148,0.00918285040640318,27.968,0.00173531054166408,167,0.0103617298504684
"VÄNERSBORG TORPA",202222,15832,1678.754,0.106035497726124,172.309,0.0108835901970692,267.309,0.0168840955027792,211,0.0133274381000505,288,0.0181910055583628,0,0,13.136,0.000829711975745326,241,0.01522233451238,103,0.00650581101566448,16,0.00101061141990905,150,0.0094744820616473,217,0.0137064173825164,1506.445,0.0951519075290551,1201.309,0.0758785371399697,172.309,0.0108835901970692,0,0,0,0,95,0.00600050530570995,211,0.0133274381000505,61,0.00385295603840323,227,0.0143380495199596,0,0,0,0,10.796,0.000681910055583628,0,0,2.34,0.000147801920161698,230,0.0145275391611925,21,0.00132642748863062,93,0.00587417887822132,30,0.00189489641232946,136,0.00859019706922688,123,0.00776907529055078,94,0.00593734209196564,1506.445,0.0951519075290551,0,0,105,0.00663213744315311,34.136,0.00215613946437595,166,0.0104850934815563
"VÄNERSBORG TORPA",202221,15715,3188.57,0.202899777282851,181.494,0.0115490932230353,748.494,0.0476292713967547,248,0.0157811008590519,1413,0.0899140948138721,0,0,12.582,0.000800636334712059,112,0.00712694877505568,112,0.00712694877505568,25,0.00159083678014636,132,0.00839961819917276,204,0.0129812281259943,3007.076,0.191350684059815,2146.494,0.136588864142539,181.494,0.0115490932230353,0,0,0,0,567,0.0360801781737194,248,0.0157811008590519,1234,0.0785237034680242,179,0.0113903913458479,0,0,0,0,10.508,0.000668660515431117,0,0,2.074,0.000131975819280942,16,0.00101813553929367,110,0.00699968183264397,98,0.00623608017817372,30,0.00190900413617563,127,0.00808145084314349,112,0.00712694877505568,92,0.00585427935093859,3007.076,0.191350684059815,0,0,581,0.0369710467706013,122.582,0.00780031816735603,157,0.00999045497931912
"UPPSALA VÄSTERTORG",202245,8705,6071.64,0.697488799540494,2137.82,0.245585295807007,1699.82,0.195269385410684,132,0.0151636990235497,1148,0.131878230901781,7,0.00080413555427915,0,0,414,0.047558874210224,196,0.0225157955198162,90,0.0103388856978748,112,0.0128661688684664,135,0.0155083285468122,4594.82,0.527836875358989,3470.82,0.398715680643308,1476.82,0.169651924181505,46,0.00528431935669156,615,0.070649052268811,223,0.0256174612291786,132,0.0151636990235497,1004,0.115336013785181,144,0.0165422171165997,7,0.00080413555427915,0,0,0,0,0,0,0,0,473,0.0543365881677197,9,0.00103388856978748,128,0.014704192992533,154,0.0176909821941413,48,0.00551407237219988,86,0.00987937966685813,49,0.00562894887995405,4594.82,0.527836875358989,615,0.070649052268811,298,0.034233199310741,9,0.00103388856978748,202,0.0232050545663412
"UPPSALA VÄSTERTORG",202233,8577,972.41,0.113374140142241,126.705,0.0147726477789437,146.705,0.0171044654308033,53,0.00617931677742801,173,0.0201702226885858,0,0,0,0,10,0.00116590882592981,99,0.0115424973767051,102,0.0118922700244841,198,0.0230849947534103,64,0.0074618164859508,858.705,0.100117173837006,490.705,0.0572117290427889,113.705,0.0132569663052349,0,0,13,0.00151568147370876,33,0.00384749912556838,53,0.00617931677742801,0,0,173,0.0201702226885858,0,0,0,0,0,0,0,0,0,0,12,0.00139909059111577,10,0.00116590882592981,87,0.0101434067855894,188,0.0219190859274805,112,0.0130581788504139,46,0.00536318059927714,18,0.00209863588667366,858.705,0.100117173837006,13,0.00151568147370876,45,0.00524658971668416,10,0.00116590882592981,300,0.0349772647778944
"UPPSALA VÄSTERTORG",202232,7464,838.67,0.112362004287245,107.835,0.014447347266881,122.835,0.0164569935691318,42,0.00562700964630225,24,0.00321543408360129,0,0,0,0,4,0.000535905680600214,124,0.0166130760986066,103,0.0137995712754555,170,0.0227759914255091,141,0.0188906752411576,735.835,0.0985845391211147,422.835,0.0566499196141479,102.835,0.0137774651661308,0,0,5,0.000669882100750268,20,0.00267952840300107,42,0.00562700964630225,0,0,24,0.00321543408360129,0,0,0,0,0,0,0,0,0,0,11,0.00147374062165059,4,0.000535905680600214,113,0.0151393354769561,165,0.0221061093247588,108,0.0144694533762058,55,0.00736870310825295,86,0.0115219721329046,735.835,0.0985845391211147,5,0.000669882100750268,31,0.00415326902465166,4,0.000535905680600214,273,0.0365755627009646
"UPPSALA VÄSTERTORG",202231,6750,716.89,0.106205925925926,144.445,0.0213992592592593,123.445,0.0182881481481481,95,0.0140740740740741,32,0.00474074074074074,3,0.000444444444444444,0,0,6,0.000888888888888889,62,0.00918518518518519,60,0.00888888888888889,131,0.0194074074074074,60,0.00888888888888889,610.445,0.0904362962962963,373.445,0.0553251851851852,106.445,0.0157696296296296,27,0.004,11,0.00162962962962963,17,0.00251851851851852,95,0.0140740740740741,0,0,32,0.00474074074074074,3,0.000444444444444444,0,0,0,0,0,0,0,0,9,0.00133333333333333,6,0.000888888888888889,53,0.00785185185185185,124,0.0183703703703704,67,0.00992592592592593,41,0.00607407407407407,19,0.00281481481481481,610.445,0.0904362962962963,11,0.00162962962962963,29,0.0042962962962963,6,0.000888888888888889,191,0.0282962962962963
"UPPSALA VÄSTERTORG",202230,6874,791.52,0.115146930462613,110.76,0.0161128891475124,200.76,0.0292057026476578,40,0.00581902822228688,63,0.00916496945010183,0,0,0,0,4,0.000581902822228688,76,0.0110561536223451,75,0.0109106779167879,168,0.0244399185336049,54,0.00785568810008729,692.76,0.100779749781786,321.76,0.0468082630200756,98.76,0.0143671806808263,0,0,12,0.00174570846668606,102,0.0148385219668315,40,0.00581902822228688,0,0,63,0.00916496945010183,0,0,0,0,0,0,0,0,0,0,10,0.00145475705557172,4,0.000581902822228688,66,0.00960139656677335,132,0.0192027931335467,111,0.0161478033168461,37,0.00538260110561536,17,0.00247308699447192,692.76,0.100779749781786,12,0.00174570846668606,112,0.0162932790224033,4,0.000581902822228688,243,0.0353505964503928
"UPPSALA VÄSTERTORG",202229,6775,741.99,0.109518819188192,93.995,0.0138738007380074,233.995,0.0345380073800738,41,0.00605166051660517,15,0.0022140221402214,3,0.00044280442804428,0,0,8,0.00118081180811808,84,0.0123985239852399,67,0.00988929889298893,141,0.0208118081180812,55,0.00811808118081181,661.995,0.0977114391143911,263.995,0.0389660516605166,79.995,0.0118073800738007,0,0,14,0.00206642066420664,154,0.0227306273062731,41,0.00605166051660517,0,0,15,0.0022140221402214,3,0.00044280442804428,0,0,0,0,0,0,0,0,11,0.00162361623616236,8,0.00118081180811808,73,0.0107749077490775,100,0.014760147601476,108,0.0159409594095941,34,0.00501845018450185,21,0.00309963099630996,661.995,0.0977114391143911,14,0.00206642066420664,168,0.0247970479704797,8,0.00118081180811808,208,0.0307011070110701
"UPPSALA VÄSTERTORG",202228,6838,825.26,0.12068733547821,124.13,0.0181529687042995,314.13,0.0459388710149166,30,0.00438724773325534,10,0.00146241591108511,1,0.000146241591108511,0,0,2,0.000292483182217023,74,0.0108218777420298,72,0.0105293945598128,126,0.0184264404796724,72,0.0105293945598128,746.13,0.109115238373793,289.13,0.0422828312372039,79.13,0.0115720971044165,36,0.0052646972799064,9,0.0013161743199766,235,0.0343667739105001,30,0.00438724773325534,0,0,10,0.00146241591108511,1,0.000146241591108511,0,0,0,0,0,0,0,0,12,0.00175489909330214,2,0.000292483182217023,62,0.0090669786487277,84,0.0122842936531149,114,0.0166715413863703,45,0.00658087159988301,27,0.0039485229599298,746.13,0.109115238373793,9,0.0013161743199766,248,0.0362679145949108,2,0.000292483182217023,198,0.0289558350394852
"UPPSALA VÄSTERTORG",202227,6995,815.22,0.116543245175125,102.11,0.0145975696926376,264.11,0.0377569692637598,41,0.00586132952108649,10,0.00142959256611866,0,0,0,0,8,0.00114367405289492,75,0.0107219442458899,136,0.0194424588992137,119,0.017012151536812,60,0.00857755539671194,722.11,0.103232308791994,272.11,0.0389006433166548,93.11,0.0133109363831308,0,0,9,0.00128663330950679,171,0.024446032880629,41,0.00586132952108649,0,0,10,0.00142959256611866,0,0,0,0,0,0,0,0,0,0,7,0.00100071479628306,8,0.00114367405289492,68,0.00972122944960686,151,0.0215868477483917,104,0.014867762687634,39,0.00557541100786276,21,0.00300214438884918,722.11,0.103232308791994,9,0.00128663330950679,178,0.0254467476769121,8,0.00114367405289492,255,0.0364546104360257
"UPPSALA VÄSTERTORG",202226,7297,557.85,0.0764492257091956,78.425,0.0107475674934905,99.425,0.0136254625188434,32,0.00438536384815678,13,0.00178155406331369,0,0,0,0,4,0.000548170481019597,76,0.0104152391393723,60,0.00822255721529396,113,0.0154858160888036,82,0.0112374948609017,486.425,0.0666609565574894,262.425,0.0359634096203919,71.425,0.00978826915170618,0,0,7,0.000959298341784295,28,0.00383719336713718,32,0.00438536384815678,0,0,13,0.00178155406331369,0,0,0,0,0,0,0,0,0,0,12,0.00164451144305879,4,0.000548170481019597,64,0.00877072769631355,70,0.00959298341784295,103,0.0141153898862546,54,0.00740030149376456,28,0.00383719336713718,486.425,0.0666609565574894,7,0.000959298341784295,40,0.00548170481019597,4,0.000548170481019597,173,0.0237083733040976
"UPPSALA VÄSTERTORG",202225,7309,550.82,0.0753618826104802,79.91,0.0109330961827883,97.91,0.0133958133807634,36,0.0049254343959502,11,0.00150499384320701,0,0,0,0,5,0.000684088110548639,73,0.00998768641401012,55,0.00752496921603503,110,0.0150499384320701,83,0.0113558626351074,484.91,0.0663442331372281,254.91,0.0348761800519907,65.91,0.00901764947325215,3,0.000410452866329183,11,0.00150499384320701,32,0.00437816390751129,36,0.0049254343959502,0,0,11,0.00150499384320701,0,0,0,0,0,0,0,0,0,0,17,0.00232589957586537,5,0.000684088110548639,56,0.00766178683814475,74,0.0101245040361199,91,0.0124504036119852,57,0.00779860446025448,26,0.00355725817485292,484.91,0.0663442331372281,11,0.00150499384320701,49,0.00670406348337666,5,0.000684088110548639,165,0.0225749076481051
"UPPSALA VÄSTERTORG",202224,8162,681.38,0.0834819897084048,120.69,0.0147868169566283,112.69,0.0138066650330801,49,0.00600343053173242,16,0.0019603038470963,0,0,0,0,3,0.000367556971330556,63,0.00771869639794168,68,0.00833129135015927,185,0.022666013232051,64,0.0078412153883852,586.69,0.071880666503308,292.69,0.0358600833129135,94.69,0.0116013232050968,15,0.00183778485665278,11,0.00134770889487871,18,0.00220534182798334,49,0.00600343053173242,0,0,16,0.0019603038470963,0,0,0,0,0,0,0,0,0,0,9,0.00110267091399167,3,0.000367556971330556,54,0.00661602548395001,114,0.0139671649105611,139,0.0170301396716491,41,0.00502327860818427,23,0.00281793678020093,586.69,0.071880666503308,11,0.00134770889487871,27,0.00330801274197501,3,0.000367556971330556,253,0.0309973045822102
"UPPSALA VÄSTERTORG",202223,8481,808.57,0.0953389930432732,99.785,0.0117657115906143,142.785,0.0168358684117439,43,0.00507015682112958,58,0.00683881617733758,0,0,0,0,23,0.00271194434618559,69,0.00813583303855677,76,0.00896120740478717,211,0.0248791416106591,86,0.0101403136422592,719.785,0.0848702983138781,351.785,0.0414791887749086,88.785,0.0104686947293951,0,0,11,0.0012970168612192,54,0.00636717368234878,43,0.00507015682112958,37,0.00436269307864639,21,0.00247612309869119,0,0,0,0,0,0,0,0,0,0,33,0.00389105058365759,3,0.000353731871241599,56,0.00660299492984318,129,0.0152104704633888,158,0.0186298785520575,41,0.00483433557363518,45,0.00530597806862398,719.785,0.0848702983138781,11,0.0012970168612192,67,0.00790001179106238,3,0.000353731871241599,287,0.0338403490154463
"UPPSALA VÄSTERTORG",202222,8677,1252.36,0.144330989973493,104.18,0.0120064538434943,260.18,0.0299850178633168,94,0.0108332372939956,61,0.00703007952057163,8,0.000921977642042181,0,0,301,0.034689408781837,75,0.00864354039414544,84,0.00968076524144289,175,0.0201682609196727,90,0.0103722484729745,1166.18,0.134398985824594,689.18,0.0794260689178287,86.18,0.00993200414889939,0,0,18,0.00207444969459491,174,0.0200530137144174,94,0.0108332372939956,42,0.00484038262072145,19,0.00218969689985018,8,0.000921977642042181,0,0,0,0,0,0,0,0,309,0.0356113864238792,5,0.000576236026276363,62,0.0071453267258269,129,0.0148668894779302,130,0.0149821366831854,62,0.0071453267258269,28,0.00322692174714763,1166.18,0.134398985824594,18,0.00207444969459491,195,0.0224732050247781,5,0.000576236026276363,259,0.0298490261611156
"UPPSALA VÄSTERTORG",202221,8337,2306.1,0.276610291471752,119.55,0.0143396905361641,468.55,0.0562012714405662,48,0.00575746671464556,1133,0.135900203910279,0,0,0,0,85,0.0101955139738515,69,0.00827635840230299,103,0.0123545639918436,200,0.0239894446443565,80,0.00959577785774259,2197.55,0.263590020391028,1423.55,0.170750869617368,108.55,0.0130202710807245,0,0,11,0.00131941945543961,360,0.0431810003598417,48,0.00575746671464556,1113,0.133501259445844,20,0.00239894446443565,0,0,0,0,0,0,0,0,0,0,15,0.00179920834832674,85,0.0101955139738515,54,0.00647715005397625,166,0.0199112390548159,137,0.0164327695813842,48,0.00575746671464556,32,0.00383831114309704,2197.55,0.263590020391028,11,0.00131941945543961,375,0.0449802087081684,85,0.0101955139738515,303,0.0363440086362001
"UPPSALA SVAVA C",202245,25164,11008.762,0.437480607216659,4572.577,0.181711055476077,3123.577,0.124128795104117,206,0.0081862978858687,1408,0.0559529486568113,14,0.000556350341758067,6.608,0.000262597361309808,665,0.0264266412335082,411,0.0163328564616118,110,0.00437132411381338,231,0.00917978063900811,261,0.0103719599427754,8698.185,0.345659871244635,5135.577,0.204084287076776,2310.577,0.0918207359720235,71,0.00282149101891591,2191,0.0870688284851375,813,0.0323080591320935,206,0.0081862978858687,978,0.0388650453028135,430,0.0170879033539978,14,0.000556350341758067,3.606,0.000143299952312828,1.311,5.20982355746304e-05,0,0,1.691,6.71991734223494e-05,844,0.0335399777459863,9,0.000357653791130186,223,0.0088618661580035,166,0.00659672548084565,175,0.00695437927197584,149,0.00592115720871086,112,0.00445080273406454,8698.185,0.345659871244635,2191,0.0870688284851375,1015,0.0403353997774599,15.608,0.000620251152439994,341,0.0135511047528215
"UPPSALA SVAVA C",202233,21545,1448.516,0.0672321188210722,181.478,0.00842320724065909,328.478,0.0152461359944303,40,0.00185657925272685,311,0.0144349036899513,0,0,0.56,2.59921095381759e-05,21,0.000974704107681597,96,0.00445579020654444,64,0.00297052680436296,251,0.011650034810861,155,0.00719424460431655,1280.038,0.0594122998375493,759.478,0.0352507774425621,168.478,0.00781981898352286,0,0,13,0.000603388257136227,160,0.0074263170109074,40,0.00185657925272685,47,0.00218148062195405,264,0.0122534230679972,0,0,0,0,0.468,2.17219772569042e-05,0,0,0.092,4.27013228127176e-06,19,0.000881875145045254,17,0.000789046182408912,81,0.00375957298677187,128,0.00594105360872592,187,0.00867950800649803,91,0.00422371779995359,64,0.00297052680436296,1280.038,0.0594122998375493,13,0.000603388257136227,175,0.00812253423067997,17.56,0.000815038291947087,315,0.014620561615224
"UPPSALA SVAVA C",202232,18488,1842.059,0.099635385114669,179.274,0.00969677628732151,471.274,0.0254908048463868,34,0.0018390307226309,155,0.00838381652964085,5,0.000270445694504543,1.511,8.1728688879273e-05,13,0.000703158805711813,443,0.0239614885331026,40,0.00216356555603635,274,0.014820424058849,226,0.0122241453916054,1686.785,0.0912367481609693,1007.274,0.0544825832972739,155.274,0.0083986369536997,3,0.000162267416702726,21,0.00113587191691908,316,0.0170921678926871,34,0.0018390307226309,29,0.00156858502812635,126,0.0068152315015145,5,0.000270445694504543,0,0,1.511,8.1728688879273e-05,0,0,0,0,9,0.000486802250108178,13,0.000703158805711813,434,0.0234746862829944,86,0.00465166594547815,228,0.0123323236694072,83,0.00448939852877542,143,0.00773474686282994,1686.785,0.0912367481609693,21,0.00113587191691908,330,0.0178494158372999,14.511,0.000784887494591086,314,0.0169839896148853
"UPPSALA SVAVA C",202231,16671,1128.146,0.0676711654969708,233.41,0.0140009597504649,180.41,0.0108217863355528,98,0.00587847159738468,110,0.00659828444604403,14,0.00083978165676924,2.326,0.000139523723831804,15,0.000899766060824186,68,0.00407893947573631,45,0.00269929818247256,255,0.0152960230340112,107,0.00641833123387919,990.736,0.0594287085357807,593.41,0.0355953452102453,137.41,0.00824245696119009,79,0.00473876792034071,17,0.00101973486893408,43,0.00257932937436267,98,0.00587847159738468,46,0.0027592825865275,64,0.00383900185951653,14,0.00083978165676924,0,0,0.586,3.51508607761982e-05,0,0,1.74,0.000104372863055606,12,0.000719812848659349,12,0.000719812848659349,59,0.0035390798392418,103,0.00617839361765941,197,0.0118169275988243,67,0.00401895507168136,40,0.00239937616219783,990.736,0.0594287085357807,17,0.00101973486893408,66,0.00395897066762642,14.326,0.000859336572491152,300,0.0179953212164837
"UPPSALA SVAVA C",202230,16869,1125.005,0.0666906752030352,142.084,0.00842278736143221,241.084,0.0142915406959512,35,0.00207481178493094,228,0.0135159167704073,0,0,6.837,0.000405299662102081,14,0.000829924713972375,66,0.00391250222301263,66,0.00391250222301263,190,0.0112632639753394,136,0.0080621257928745,1006.921,0.0596906159226984,582.084,0.0345061355148497,118.084,0.00700005928033671,5,0.000296401683561563,19,0.00112632639753394,123,0.00729148141561444,35,0.00207481178493094,34,0.00201553144821863,194,0.0115003853221886,0,0,0,0,0.198,1.17375066690379e-05,0,0,6.639,0.000393562155433043,8,0.0004742426936985,13,0.000770644377260063,59,0.00349753986602644,99,0.00586875333451894,157,0.00930701286383307,79,0.00468314660027269,57,0.00337897919260181,1006.921,0.0596906159226984,19,0.00112632639753394,130,0.00770644377260063,19.837,0.00117594403936214,256,0.015175766198352
"UPPSALA SVAVA C",202229,15577,1144.045,0.0734445015086345,126.233,0.00810380689478077,419.233,0.0269135905501701,29,0.00186171920138666,78,0.00500738267959171,0,0,2.579,0.000165564614495731,2,0.000128394427681839,94,0.00603453810104641,52,0.0033382551197278,222,0.0142517814726841,119,0.0076394684470694,1048.812,0.0673308082429222,419.233,0.0269135905501701,95.233,0.00611369326571227,8,0.000513577710727354,23,0.00147653591834114,324,0.0207998972844579,29,0.00186171920138666,35,0.00224690248443218,43,0.00276048019515953,0,0,1.232,7.90909674520126e-05,0.655,4.20491750658021e-05,0,0,0.692,4.44244719779162e-05,4,0.000256788855363677,2,0.000128394427681839,90,0.00577774924568274,85,0.00545676317647814,189,0.0121332734159337,75,0.00481479103806895,44,0.00282467740900045,1048.812,0.0673308082429222,23,0.00147653591834114,328,0.0210566861398215,4.579,0.000293959042177569,274,0.0175900365924119
"UPPSALA SVAVA C",202228,15893,1205.67,0.0758617001195495,231.197,0.0145470962058768,427.197,0.0268795696218461,37,0.00232806896117788,79,0.00497074183602844,10,0.000629207827345372,3.276,0.000206128484238344,8,0.000503366261876298,61,0.00383816774680677,56,0.00352356383313408,193,0.0121437110677657,100,0.00629207827345372,1060.473,0.0667257912288429,481.197,0.0302772918895111,145.197,0.0091359088907066,71,0.00446737557415214,15,0.000943811741018058,282,0.0177436607311395,37,0.00232806896117788,38,0.00239098974391241,41,0.00257975209211603,10,0.000629207827345372,2.148,0.000135153841313786,0.554,3.48581136349336e-05,0,0,0.574,3.61165292896244e-05,12,0.000755049392814447,8,0.000503366261876298,49,0.00308311835399232,50,0.00314603913672686,199,0.0125212357641729,67,0.00421569244321399,33,0.00207638583023973,1060.473,0.0667257912288429,15,0.000943811741018058,304,0.0191279179512993,11.276,0.000709494746114642,249,0.0156672749008998
"UPPSALA SVAVA C",202227,16970,1211.15,0.0713700648202711,185.239,0.0109156747200943,346.239,0.0204030053034767,28,0.00164997053624042,72,0.00424278137890395,0,0,7.672,0.000452091926929876,18,0.00106069534472599,76,0.00447849145550972,157,0.00925162050677666,198,0.0116676487919859,123,0.00724808485562758,1061.911,0.0625757807896288,441.239,0.0260011196228639,149.239,0.00879428403064231,0,0,36,0.00212139068945197,197,0.0116087212728344,28,0.00164997053624042,14,0.000824985268120212,58,0.00341779611078374,0,0,4.98,0.00029345904537419,1.253,7.3836181496759e-05,0,0,1.439,8.47967000589275e-05,7,0.000412492634060106,18,0.00106069534472599,69,0.00406599882144962,157,0.00925162050677666,198,0.0116676487919859,80,0.0047142015321155,43,0.00253388332351208,1061.911,0.0625757807896288,36,0.00212139068945197,204,0.0120212139068945,25.672,0.00151278727165586,355,0.0209192692987625
"UPPSALA SVAVA C",202226,19278,1022.846,0.0530576823321921,163.115,0.00846119929453263,175.115,0.00908367050523913,33,0.00171179582944289,114,0.0059134765017118,0,0,1.616,8.38261230418093e-05,11,0.000570598609814296,79,0.00409793547048449,71,0.00368295466334682,247,0.0128125324203756,128,0.00663969291420272,900.731,0.0467232596742401,466.115,0.0241785973648719,122.115,0.00633442265795207,0,0,41,0.00212677663658056,53,0.00274924784728706,33,0.00171179582944289,50,0.00259363004461044,64,0.00331984645710136,0,0,0,0,0.336,1.74291938997821e-05,0,0,1.28,6.63969291420272e-05,10,0.000518726008922087,11,0.000570598609814296,69,0.0035792094615624,63,0.00326797385620915,255,0.0132275132275132,85,0.00440917107583774,43,0.00223052183836498,900.731,0.0467232596742401,41,0.00212677663658056,63,0.00326797385620915,12.616,0.000654424732856105,318,0.0164954870837224
