"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_frac_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_frac_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_frac_F&G","sales_zoner_count_Bröd","sales_zoner_frac_Bröd","sales_zoner_count_Bake off","sales_zoner_frac_Bake off","sales_zoner_count_Fisk","sales_zoner_frac_Fisk","sales_zoner_count_Deli","sales_zoner_frac_Deli","sales_zoner_count_Frys","sales_zoner_frac_Frys","sales_zoner_count_Mejeri","sales_zoner_frac_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_frac_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_frac_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_frac_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_frac_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_frac_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - Hero protein","sales_kampanj_frac_Kampanj 2 - Hero protein","sales_kampanj_count_Kampanj 3 - Bomben","sales_kampanj_frac_Kampanj 3 - Bomben","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_frac_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_frac_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_frac_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_frac_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_frac_Kampanj 2 - om ej två kampanjer, multi eller ordinarie","sales_kampanj_count_Kampanj 1 - bladet eller Lax","sales_kampanj_frac_Kampanj 1 - bladet eller Lax","sales_kampanj_count_Mölnlycke","sales_kampanj_frac_Mölnlycke","sales_kampanj_count_Triangeln","sales_kampanj_frac_Triangeln","sales_kampanj_count_Trianglen","sales_kampanj_frac_Trianglen","sales_kampanj_count_Kampanj 1","sales_kampanj_frac_Kampanj 1","sales_kampanj_count_Kampanj 2","sales_kampanj_frac_Kampanj 2","sales_kampanj_count_ABP_3_för_25","sales_kampanj_frac_ABP_3_för_25","sales_kampanj_count_ABP_2_för_28","sales_kampanj_frac_ABP_2_för_28","sales_kampanj_count_Kampanj 1 - snacks","sales_kampanj_frac_Kampanj 1 - snacks","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_frac_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_frac_TOTAL","sales_skylttyp_count_Kampanjvara","sales_skylttyp_frac_Kampanjvara","sales_skylttyp_count_Klubbpris","sales_skylttyp_frac_Klubbpris","sales_skylttyp_count_veckans klipp","sales_skylttyp_frac_veckans klipp","sales_skylttyp_count_klubbpris","sales_skylttyp_frac_klubbpris","sales_skylttyp_count_kampanjvara","sales_skylttyp_frac_kampanjvara","sales_skylttyp_count_ABP","sales_skylttyp_frac_ABP","sales_skylttyp_count_Ordinarie","sales_skylttyp_frac_Ordinarie","sales_skylttyp_count_Deli","sales_skylttyp_frac_Deli","sales_skylttyp_count_alltid bra pris","sales_skylttyp_frac_alltid bra pris"
"HEMKÖP FALUN C",202212,2022-03-24,2250,279.116,0.124051555555556,12.116,0.00538488888888889,30,0.0133333333333333,5,0.00222222222222222,117,0.052,0,0,28,0.0124444444444444,22,0.00977777777777778,3,0.00133333333333333,14,0.00622222222222222,3,0.00133333333333333,45,0.02,273.116,0.121384888888889,6,0.00266666666666667,6.116,0.00271822222222222,0,0,24,0.0106666666666667,1,0.000444444444444444,4,0.00177777777777778,46,0.0204444444444444,71,0.0315555555555556,0,0,28,0.0124444444444444,0,0,0,0,23,0.0102222222222222,2,0.000888888888888889,14,0.00622222222222222,3,0.00133333333333333,9,0.004,36,0.016,273.116,0.121384888888889,40,0.0177777777777778,6.116,0.00271822222222222,0,0,62,0.0275555555555556,49,0.0217777777777778,71,0.0315555555555556,0,0,28,0.0124444444444444,17,0.00755555555555556
"HEMKÖP FALUN C",202212,2022-03-23,2248,275.463,0.122536921708185,8.463,0.00376467971530249,25,0.0111209964412811,1,0.000444839857651246,111,0.0493772241992883,0,0,12,0.00533807829181495,37,0.0164590747330961,3,0.00133451957295374,36,0.0160142348754448,0,0,42,0.0186832740213523,271.463,0.12075756227758,4,0.00177935943060498,4.463,0.00198532028469751,0,0,21,0.00934163701067616,0,0,1,0.000444839857651246,41,0.0182384341637011,70,0.0311387900355872,0,0,12,0.00533807829181495,0,0,0,0,40,0.0177935943060498,0,0,36,0.0160142348754448,0,0,4,0.00177935943060498,38,0.0169039145907473,271.463,0.12075756227758,29,0.0129003558718861,4.463,0.00198532028469751,0,0,76,0.0338078291814947,44,0.0195729537366548,70,0.0311387900355872,0,0,12,0.00533807829181495,36,0.0160142348754448
"HEMKÖP FALUN C",202212,2022-03-22,2447,295.399,0.120718839395178,15.399,0.00629301185124642,32,0.0130772374335922,6,0.00245198201879853,113,0.0461789946873723,0,0,20,0.0081732733959951,38,0.0155292194523907,2,0.00081732733959951,19,0.00776460972619534,4,0.00163465467919902,46,0.0187985288107887,291.399,0.119084184715979,4,0.00163465467919902,11.399,0.0046583571720474,0,0,28,0.0114425827543931,2,0.00081732733959951,4,0.00163465467919902,38,0.0155292194523907,75,0.0306497752349816,0,0,20,0.0081732733959951,0,0,0,0,40,0.0163465467919902,0,0,19,0.00776460972619534,4,0.00163465467919902,5,0.00204331834899877,41,0.0167552104617899,291.399,0.119084184715979,39,0.0159378831221904,11.399,0.0046583571720474,0,0,83,0.0339190845933796,40,0.0163465467919902,75,0.0306497752349816,0,0,20,0.0081732733959951,23,0.00939926440539436
"HEMKÖP FALUN C",202212,2022-03-21,2377,288.256,0.121268826251578,17.256,0.00725957088767354,31,0.0130416491375684,2,0.000841396718552798,104,0.0437526293647455,0,0,17,0.00715187210769878,39,0.0164072360117796,8,0.00336558687421119,30,0.012620950778292,4,0.0016827934371056,36,0.0151451409339504,283.256,0.119165334455196,5,0.00210349179638199,12.256,0.00515607909129154,0,0,26,0.0109381573411864,0,0,2,0.000841396718552798,35,0.014724442574674,69,0.0290281867900715,0,0,17,0.00715187210769878,0,0,0,0,40,0.016827934371056,7,0.00294488851493479,30,0.012620950778292,4,0.0016827934371056,5,0.00210349179638199,31,0.0130416491375684,283.256,0.119165334455196,36,0.0151451409339504,12.256,0.00515607909129154,0,0,72,0.0302902818679007,43,0.0180900294488851,69,0.0290281867900715,0,0,17,0.00715187210769878,34,0.0143037442153976
"HEMKÖP FALUN C",202211,2022-03-20,1233,161.021,0.130592862935929,9.021,0.00731630170316302,27,0.0218978102189781,4,0.0032441200324412,59,0.0478507704785077,0,0,14,0.0113544201135442,2,0.0016220600162206,11,0.0089213300892133,21,0.0170316301703163,2,0.0016220600162206,12,0.0097323600973236,154.021,0.124915652879157,7,0.0056772100567721,2.021,0.00163909164639092,0,0,20,0.016220600162206,1,0.0008110300081103,3,0.0024330900243309,21,0.0170316301703163,38,0.0308191403081914,0,0,14,0.0113544201135442,0,0,0,0,13,0.0105433901054339,0,0,21,0.0170316301703163,2,0.0016220600162206,5,0.0040551500405515,7,0.0056772100567721,154.021,0.124915652879157,33,0.0267639902676399,2.021,0.00163909164639092,0,0,12,0.0097323600973236,32,0.0259529602595296,38,0.0308191403081914,0,0,14,0.0113544201135442,23,0.0186536901865369
"HEMKÖP FALUN C",202211,2022-03-19,1590,238.022,0.149699371069182,11.022,0.00693207547169811,37,0.0232704402515723,2,0.00125786163522013,70,0.0440251572327044,0,0,16,0.010062893081761,0,0,26,0.0163522012578616,21,0.0132075471698113,2,0.00125786163522013,53,0.0333333333333333,228.022,0.143410062893082,10,0.00628930817610063,1.022,0.000642767295597484,0,0,27,0.0169811320754717,1,0.000628930817610063,1,0.000628930817610063,43,0.0270440251572327,27,0.0169811320754717,0,0,16,0.010062893081761,0,0,0,0,23,0.0144654088050314,3,0.00188679245283019,21,0.0132075471698113,2,0.00125786163522013,14,0.00880503144654088,39,0.0245283018867925,228.022,0.143410062893082,52,0.0327044025157233,1.022,0.000642767295597484,0,0,40,0.0251572327044025,69,0.0433962264150943,27,0.0169811320754717,0,0,16,0.010062893081761,23,0.0144654088050314
"HEMKÖP FALUN C",202211,2022-03-18,2628,422.025,0.160587899543379,15.025,0.00571727549467275,109,0.0414764079147641,7,0.00266362252663623,118,0.0449010654490107,0,0,25,0.00951293759512938,1,0.000380517503805175,37,0.0140791476407915,18,0.00684931506849315,0,0,92,0.0350076103500761,408.025,0.155260654490107,14,0.00532724505327245,1.025,0.000390030441400304,0,0,95,0.0361491628614916,2,0.00076103500761035,5,0.00190258751902588,55,0.0209284627092846,63,0.023972602739726,0,0,25,0.00951293759512938,0,0,0,0,36,0.0136986301369863,2,0.00076103500761035,18,0.00684931506849315,0,0,32,0.0121765601217656,60,0.0228310502283105,408.025,0.155260654490107,143,0.05441400304414,1.025,0.000390030441400304,0,0,66,0.0251141552511416,92,0.0350076103500761,63,0.023972602739726,0,0,25,0.00951293759512938,18,0.00684931506849315
"HEMKÖP FALUN C",202211,2022-03-17,2139,376.986,0.176244039270687,12.986,0.00607106124357176,91,0.0425432445067789,4,0.0018700327255727,141,0.0659186535764376,0,0,18,0.00841514726507714,0,0,38,0.0177653108929406,19,0.00888265544647031,4,0.0018700327255727,49,0.0229079008882655,364.986,0.170633941093969,12,0.00561009817671809,0.986,0.00046096306685367,0,0,79,0.0369331463300608,0,0,4,0.0018700327255727,35,0.0163627863487611,106,0.0495558672276765,0,0,18,0.00841514726507714,0,0,0,0,36,0.0168302945301543,2,0.000935016362786349,19,0.00888265544647031,4,0.0018700327255727,8,0.0037400654511454,41,0.0191678354371202,364.986,0.170633941093969,99,0.0462833099579243,0.986,0.00046096306685367,0,0,45,0.0210378681626928,73,0.0341280972417017,106,0.0495558672276765,0,0,18,0.00841514726507714,23,0.010752688172043
"HEMKÖP FALUN C",202211,2022-03-16,2256,344,0.152482269503546,9,0.00398936170212766,84,0.0372340425531915,3,0.00132978723404255,122,0.0540780141843972,0,0,22,0.00975177304964539,0,0,27,0.011968085106383,19,0.00842198581560284,0,0,58,0.025709219858156,335,0.148492907801418,9,0.00398936170212766,0,0,0,0,75,0.0332446808510638,1,0.000443262411347518,2,0.000886524822695035,46,0.0203900709219858,76,0.0336879432624113,0,0,22,0.00975177304964539,0,0,0,0,25,0.0110815602836879,2,0.000886524822695035,19,0.00842198581560284,0,0,12,0.00531914893617021,46,0.0203900709219858,335,0.148492907801418,97,0.0429964539007092,0,0,0,0,48,0.0212765957446809,73,0.0323581560283688,76,0.0336879432624113,0,0,22,0.00975177304964539,19,0.00842198581560284
"HEMKÖP FALUN C",202211,2022-03-15,2392,421,0.176003344481605,3,0.00125418060200669,110,0.0459866220735786,5,0.00209030100334448,119,0.0497491638795987,0,0,24,0.0100334448160535,0,0,65,0.0271739130434783,48,0.020066889632107,3,0.00125418060200669,44,0.0183946488294314,418,0.174749163879599,3,0.00125418060200669,0,0,0,0,107,0.0447324414715719,0,0,5,0.00209030100334448,40,0.0167224080267559,79,0.0330267558528428,0,0,24,0.0100334448160535,0,0,0,0,61,0.0255016722408027,4,0.00167224080267559,48,0.020066889632107,3,0.00125418060200669,8,0.00334448160535117,36,0.0150501672240803,418,0.174749163879599,118,0.0493311036789298,0,0,0,0,41,0.0171404682274247,105,0.0438963210702341,79,0.0330267558528428,0,0,24,0.0100334448160535,51,0.0213210702341137
"HEMKÖP FALUN C",202211,2022-03-14,2283,319.023,0.139738501971091,3.023,0.00132413491020587,104,0.0455540954883925,3,0.00131406044678055,100,0.0438020148926851,0,0,11,0.00481822163819536,3,0.00131406044678055,36,0.0157687253613666,14,0.00613228208497591,2,0.000876040297853701,43,0.0188348664038546,317.023,0.138862461673237,2,0.000876040297853701,1.023,0.000448094612352168,0,0,102,0.0446780551905388,1,0.000438020148926851,2,0.000876040297853701,26,0.0113885238720981,74,0.0324134910205869,0,0,11,0.00481822163819536,0,0,0,0,32,0.0140166447656592,7,0.00306614104248795,14,0.00613228208497591,2,0.000876040297853701,7,0.00306614104248795,36,0.0157687253613666,317.023,0.138862461673237,112,0.0490582566798073,1.023,0.000448094612352168,0,0,41,0.0179588261060009,62,0.0271572492334647,74,0.0324134910205869,0,0,11,0.00481822163819536,16,0.00700832238282961
