"butik","vecka","datum","antal_kvitton","sales_zoner_count_TOTAL","sales_zoner_convrate_TOTAL","sales_zoner_count_Inkastare/entré","sales_zoner_convrate_Inkastare/entré","sales_zoner_count_F&G","sales_zoner_convrate_F&G","sales_zoner_count_Bröd","sales_zoner_convrate_Bröd","sales_zoner_count_Bake off","sales_zoner_convrate_Bake off","sales_zoner_count_Fisk - endast manuell disk","sales_zoner_convrate_Fisk - endast manuell disk","sales_zoner_count_Deli - endast manuell","sales_zoner_convrate_Deli - endast manuell","sales_zoner_count_Frys","sales_zoner_convrate_Frys","sales_zoner_count_Mejeri","sales_zoner_convrate_Mejeri","sales_zoner_count_Gavel 1","sales_zoner_convrate_Gavel 1","sales_zoner_count_Gavel 2","sales_zoner_convrate_Gavel 2","sales_zoner_count_Gavel 3","sales_zoner_convrate_Gavel 3","sales_kampanj_count_TOTAL","sales_kampanj_convrate_TOTAL","sales_kampanj_count_Kampanj 1 - F&G 1","sales_kampanj_convrate_Kampanj 1 - F&G 1","sales_kampanj_count_Kampanj 2 - F&G 2","sales_kampanj_convrate_Kampanj 2 - F&G 2","sales_kampanj_count_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_convrate_Kampanj 1 - bröd, industribakat, hamburger/korv, tortillas osv","sales_kampanj_count_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_convrate_Kampanj 2 -  om vi inte har två, kör vi Garant hamburgerbröd Brioche ord.pris/ABP?","sales_kampanj_count_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_convrate_Kampanj 1 - frallor, bullar, baguette, bake off bröd - om ej kampanj multipris","sales_kampanj_count_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_convrate_Kampanj 2 - om ej två kampanjer, multi ABP","sales_kampanj_count_Kampanj 1 - bladet eller skagen","sales_kampanj_convrate_Kampanj 1 - bladet eller skagen","sales_kampanj_count_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_convrate_Kampanj 1 - Triangeln, Mölnlycke, Dala-Järna","sales_kampanj_count_Kampanj 1 Frys","sales_kampanj_convrate_Kampanj 1 Frys","sales_kampanj_count_Kampanj 1 Mejeri","sales_kampanj_convrate_Kampanj 1 Mejeri","sales_kampanj_count_Kampanj 2 Mejeri","sales_kampanj_convrate_Kampanj 2 Mejeri","sales_kampanj_count_Kampanj 3 – Bomben","sales_kampanj_convrate_Kampanj 3 – Bomben","sales_kampanj_count_ABP","sales_kampanj_convrate_ABP","sales_kampanj_count_Kampanj 1 - dryck","sales_kampanj_convrate_Kampanj 1 - dryck","sales_kampanj_count_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_kampanj_convrate_Kampanj 2 - Snacks, choklad, ABP om det finns","sales_skylttyp_count_TOTAL","sales_skylttyp_convrate_TOTAL","sales_skylttyp_count_klubbvara","sales_skylttyp_convrate_klubbvara","sales_skylttyp_count_kampanjvara","sales_skylttyp_convrate_kampanjvara","sales_skylttyp_count_veckans klipp","sales_skylttyp_convrate_veckans klipp","sales_skylttyp_count_alltid bra pris","sales_skylttyp_convrate_alltid bra pris","sales_skylttyp_count_klubbpris","sales_skylttyp_convrate_klubbpris","sales_skylttyp_count_ordinarie","sales_skylttyp_convrate_ordinarie"
"HEMKÖP FALUN C",202205,2022-01-31,2061,723,0.35080058224163,296,0.143619602134886,84,0.0407569141193595,6,0.00291120815138282,65,0.0315380883066473,0,0,0,0,4,0.00194080543425522,32,0.0155264434740417,196,0.0950994662785056,0,0,40,0.0194080543425522,645,0.312954876273654,296,0.143619602134886,6,0.00291120815138282,6,0.00291120815138282,0,0,64,0.0310528869480835,1,0.000485201358563804,0,0,0,0,4,0.00194080543425522,11,0.00533721494420184,21,0.0101892285298399,196,0.0950994662785056,0,0,1,0.000485201358563804,39,0.0189228529839884,645,0.312954876273654,78,0.0378457059679767,274,0.132945172246482,196,0.0950994662785056,64,0.0310528869480835,33,0.0160116448326055,0,0
"HEMKÖP FALUN C",202204,2022-01-30,987,113,0.114488348530902,40,0.0405268490374873,10,0.0101317122593718,1,0.00101317122593718,23,0.0233029381965552,0,0,0,0,6,0.0060790273556231,13,0.0131712259371834,3,0.00303951367781155,0,0,17,0.0172239108409321,109,0.110435663627153,40,0.0405268490374873,6,0.0060790273556231,0,0,1,0.00101317122593718,23,0.0233029381965552,0,0,0,0,0,0,6,0.0060790273556231,11,0.011144883485309,2,0.00202634245187437,3,0.00303951367781155,0,0,3,0.00303951367781155,14,0.0141843971631206,109,0.110435663627153,4,0.00405268490374873,66,0.0668693009118541,3,0.00303951367781155,23,0.0233029381965552,13,0.0131712259371834,0,0
"HEMKÖP FALUN C",202204,2022-01-29,1284,175,0.136292834890966,61,0.0475077881619938,8,0.00623052959501558,5,0.00389408099688474,15,0.0116822429906542,0,0,0,0,5,0.00389408099688474,25,0.0194704049844237,0,0,5,0.00389408099688474,51,0.0397196261682243,170,0.132398753894081,61,0.0475077881619938,3,0.00233644859813084,5,0.00389408099688474,0,0,13,0.0101246105919003,2,0.00155763239875389,0,0,0,0,5,0.00389408099688474,18,0.014018691588785,7,0.00545171339563863,0,0,5,0.00389408099688474,4,0.00311526479750779,47,0.0366043613707165,170,0.132398753894081,5,0.00389408099688474,120,0.0934579439252336,0,0,18,0.014018691588785,27,0.0210280373831776,0,0
"HEMKÖP FALUN C",202204,2022-01-28,2088,275,0.131704980842912,87,0.0416666666666667,24,0.0114942528735632,3,0.0014367816091954,43,0.0205938697318008,0,0,0,0,4,0.00191570881226054,24,0.0114942528735632,3,0.0014367816091954,4,0.00191570881226054,83,0.0397509578544061,263,0.12595785440613,87,0.0416666666666667,12,0.00574712643678161,3,0.0014367816091954,0,0,38,0.0181992337164751,5,0.00239463601532567,0,0,0,0,4,0.00191570881226054,15,0.00718390804597701,9,0.00431034482758621,3,0.0014367816091954,4,0.00191570881226054,7,0.00335249042145594,76,0.0363984674329502,263,0.12595785440613,12,0.00574712643678161,177,0.0847701149425287,3,0.0014367816091954,42,0.0201149425287356,29,0.0138888888888889,0,0
"HEMKÖP FALUN C",202204,2022-01-27,1877,211,0.112413425679275,79,0.0420884389984017,11,0.00586041555673948,4,0.00213106020245072,42,0.0223761321257326,0,0,0,0,6,0.00319659030367608,25,0.013319126265317,5,0.0026638252530634,4,0.00213106020245072,35,0.0186467767714438,205,0.109216835375599,79,0.0420884389984017,5,0.0026638252530634,4,0.00213106020245072,0,0,36,0.0191795418220565,6,0.00319659030367608,0,0,0,0,6,0.00319659030367608,18,0.00958977091102824,7,0.00372935535428876,5,0.0026638252530634,4,0.00213106020245072,3,0.00159829515183804,32,0.0170484816196058,205,0.109216835375599,6,0.00319659030367608,123,0.0655301012253596,5,0.0026638252530634,40,0.0213106020245072,31,0.0165157165689931,0,0
"HEMKÖP FALUN C",202204,2022-01-26,1909,197,0.103195390256679,77,0.0403352540597171,8,0.00419067574646412,1,0.000523834468308015,39,0.0204295442640126,0,0,0,0,6,0.00314300680984809,30,0.0157150340492404,3,0.00157150340492404,6,0.00314300680984809,27,0.0141435306443164,193,0.101100052383447,77,0.0403352540597171,4,0.00209533787323206,1,0.000523834468308015,0,0,39,0.0204295442640126,0,0,0,0,0,0,6,0.00314300680984809,27,0.0141435306443164,3,0.00157150340492404,3,0.00157150340492404,6,0.00314300680984809,2,0.00104766893661603,25,0.0130958617077004,193,0.101100052383447,4,0.00209533787323206,111,0.0581456259821896,3,0.00157150340492404,45,0.0235725510738607,30,0.0157150340492404,0,0
"HEMKÖP FALUN C",202204,2022-01-25,2031,216,0.106351550960118,77,0.0379123584441162,6,0.00295420974889217,9,0.00443131462333826,49,0.0241260462826194,0,0,0,0,10,0.00492368291482029,28,0.0137863121614968,2,0.000984736582964057,12,0.00590841949778434,23,0.0113244707040867,213,0.104874446085672,77,0.0379123584441162,3,0.00147710487444609,8,0.00393894633185623,1,0.000492368291482029,46,0.0226489414081733,3,0.00147710487444609,0,0,0,0,10,0.00492368291482029,25,0.0123092072870507,3,0.00147710487444609,2,0.000984736582964057,12,0.00590841949778434,1,0.000492368291482029,22,0.0108321024126046,213,0.104874446085672,3,0.00147710487444609,119,0.0585918266863614,2,0.000984736582964057,58,0.0285573609059577,31,0.0152634170359429,0,0
"HEMKÖP FALUN C",202204,2022-01-24,1943,191,0.0983015954709213,82,0.0422027792074112,6,0.00308800823468863,4,0.00205867215645908,26,0.013381369016984,0,0,0,0,0,0,29,0.0149253731343284,6,0.00308800823468863,11,0.00566134843026248,27,0.0138960370560988,189,0.0972722593926917,82,0.0422027792074112,4,0.00205867215645908,2,0.00102933607822954,2,0.00102933607822954,24,0.0123520329387545,2,0.00102933607822954,0,0,0,0,0,0,25,0.0128667009778693,4,0.00205867215645908,6,0.00308800823468863,11,0.00566134843026248,0,0,27,0.0138960370560988,189,0.0972722593926917,2,0.00102933607822954,115,0.0591868244981987,6,0.00308800823468863,35,0.018013381369017,31,0.0159547092125579,0,0
"HEMKÖP FALUN C",202203,2022-01-23,1071,132,0.123249299719888,20,0.0186741363211951,56,0.0522875816993464,4,0.00373482726423903,13,0.0121381886087768,0,0,0,0,9,0.00840336134453781,3,0.00280112044817927,5,0.00466853408029879,6,0.00560224089635854,16,0.0149393090569561,128,0.119514472455649,20,0.0186741363211951,52,0.0485527544351074,4,0.00373482726423903,0,0,12,0.0112044817927171,1,0.000933706816059757,0,0,0,0,9,0.00840336134453781,3,0.00280112044817927,0,0,5,0.00466853408029879,6,0.00560224089635854,1,0.000933706816059757,15,0.0140056022408964,128,0.119514472455649,4,0.00373482726423903,97,0.0905695611577964,5,0.00466853408029879,18,0.0168067226890756,4,0.00373482726423903,0,0
"HEMKÖP FALUN C",202203,2022-01-22,1256,199,0.15843949044586,24,0.0191082802547771,84,0.0668789808917197,3,0.00238853503184713,25,0.0199044585987261,0,0,0,0,16,0.0127388535031847,8,0.00636942675159236,0,0,0,0,39,0.0310509554140127,191,0.152070063694268,24,0.0191082802547771,76,0.0605095541401274,2,0.00159235668789809,1,0.000796178343949045,23,0.018312101910828,2,0.00159235668789809,0,0,0,0,16,0.0127388535031847,1,0.000796178343949045,7,0.00557324840764331,0,0,0,0,4,0.00318471337579618,35,0.0278662420382166,191,0.152070063694268,8,0.00636942675159236,150,0.119426751592357,0,0,23,0.018312101910828,10,0.00796178343949045,0,0
"HEMKÖP FALUN C",202203,2022-01-21,2103,315,0.149786019971469,31,0.0147408464098906,134,0.0637184973846885,2,0.000951022349025202,42,0.0199714693295292,0,0,0,0,9,0.00427960057061341,6,0.00285306704707561,0,0,6,0.00285306704707561,85,0.0404184498335711,303,0.144079885877318,31,0.0147408464098906,122,0.0580123632905373,1,0.000475511174512601,1,0.000475511174512601,37,0.0175939134569662,5,0.00237755587256301,0,0,0,0,9,0.00427960057061341,4,0.0019020446980504,2,0.000951022349025202,0,0,6,0.00285306704707561,4,0.0019020446980504,81,0.0385164051355207,303,0.144079885877318,12,0.00570613409415121,237,0.112696148359486,0,0,43,0.0204469805040418,11,0.00523062291963861,0,0
"HEMKÖP FALUN C",202203,2022-01-20,1859,267,0.143625605164067,25,0.0134480903711673,134,0.0720817643894567,4,0.00215169445938677,42,0.0225927918235611,0,0,0,0,21,0.0112963959117805,7,0.00376546530392684,3,0.00161377084454008,0,0,31,0.0166756320602474,259,0.139322216245293,25,0.0134480903711673,126,0.0677783754706832,3,0.00161377084454008,1,0.000537923614846692,42,0.0225927918235611,0,0,0,0,0,0,21,0.0112963959117805,1,0.000537923614846692,6,0.00322754168908015,3,0.00161377084454008,0,0,4,0.00215169445938677,27,0.0145239376008607,259,0.139322216245293,8,0.00430338891877353,199,0.107046799354492,3,0.00161377084454008,42,0.0225927918235611,7,0.00376546530392684,0,0
"HEMKÖP FALUN C",202203,2022-01-19,1923,255,0.132605304212168,23,0.0119604784191368,134,0.0696827873114925,3,0.0015600624024961,45,0.0234009360374415,0,0,0,0,20,0.0104004160166407,7,0.00364014560582423,3,0.0015600624024961,0,0,20,0.0104004160166407,251,0.13052522100884,23,0.0119604784191368,130,0.0676027041081643,1,0.000520020800832033,2,0.00104004160166407,44,0.0228809152366095,1,0.000520020800832033,0,0,0,0,20,0.0104004160166407,4,0.00208008320332813,3,0.0015600624024961,3,0.0015600624024961,0,0,3,0.0015600624024961,17,0.00884035361414457,251,0.13052522100884,4,0.00208008320332813,192,0.0998439937597504,3,0.0015600624024961,44,0.0228809152366095,8,0.00416016640665627,0,0
"HEMKÖP FALUN C",202203,2022-01-18,2059,316.282,0.15360951918407,25,0.0121418164157358,166,0.0806216610004857,3,0.0014570179698883,38,0.0184555609519184,0.282,0.0001369596891695,0,0,43,0.0208839242350656,11,0.00534239922292375,5,0.00242836328314716,2,0.000971345313258863,23,0.0111704711024769,309.282,0.150209810587664,25,0.0121418164157358,159,0.0772219524040797,2,0.000971345313258863,1,0.000485672656629432,36,0.0174842156386595,2,0.000971345313258863,0.282,0.0001369596891695,0,0,43,0.0208839242350656,9,0.00437105390966489,2,0.000971345313258863,5,0.00242836328314716,2,0.000971345313258863,6,0.00291403593977659,17,0.00825643516270034,309.282,0.150209810587664,7,0.00339970859640602,246,0.11947547353084,5,0.00242836328314716,38,0.0184555609519184,13,0.00631374453618261,0.282,0.0001369596891695
"HEMKÖP FALUN C",202203,2022-01-17,1871,292,0.156066274719401,20,0.0106894708711919,156,0.0833778727952966,7,0.00374131480491716,20,0.0106894708711919,0,0,0,0,36,0.0192410475681454,15,0.00801710315339391,3,0.00160342063067878,6,0.00320684126135756,29,0.0154997327632282,289,0.154462854088723,20,0.0106894708711919,153,0.0817744521646178,6,0.00320684126135756,1,0.000534473543559594,17,0.00908605024051309,3,0.00160342063067878,0,0,0,0,36,0.0192410475681454,8,0.00427578834847675,7,0.00374131480491716,3,0.00160342063067878,6,0.00320684126135756,1,0.000534473543559594,28,0.0149652592196686,289,0.154462854088723,3,0.00160342063067878,242,0.129342597541422,3,0.00160342063067878,23,0.0122928915018707,18,0.00962052378407269,0,0
"HEMKÖP FALUN C",202202,2022-01-16,987,88,0.0891590678824721,18,0.0182370820668693,5,0.00506585612968592,12,0.0121580547112462,19,0.0192502532928065,0,0,0,0,5,0.00506585612968592,11,0.011144883485309,2,0.00202634245187437,1,0.00101317122593718,15,0.0151975683890578,87,0.088145896656535,18,0.0182370820668693,4,0.00405268490374873,11,0.011144883485309,1,0.00101317122593718,18,0.0182370820668693,1,0.00101317122593718,0,0,0,0,5,0.00506585612968592,9,0.00911854103343465,2,0.00202634245187437,2,0.00202634245187437,1,0.00101317122593718,1,0.00101317122593718,14,0.0141843971631206,87,0.088145896656535,1,0.00101317122593718,53,0.0536980749746707,2,0.00202634245187437,19,0.0192502532928065,12,0.0121580547112462,0,0
"HEMKÖP FALUN C",202202,2022-01-15,1197,113,0.0944026733500418,21,0.0175438596491228,15,0.012531328320802,17,0.0142021720969089,20,0.0167084377610693,0,0,0,0,2,0.00167084377610693,3,0.0025062656641604,0,0,0,0,35,0.0292397660818713,103,0.0860484544695071,21,0.0175438596491228,5,0.00417710944026733,17,0.0142021720969089,0,0,20,0.0167084377610693,0,0,0,0,0,0,2,0.00167084377610693,1,0.000835421888053467,2,0.00167084377610693,0,0,0,0,4,0.00334168755221387,31,0.0258980785296575,103,0.0860484544695071,10,0.00835421888053467,70,0.0584795321637427,0,0,20,0.0167084377610693,3,0.0025062656641604,0,0
"HEMKÖP FALUN C",202202,2022-01-14,1956,202,0.103271983640082,31,0.0158486707566462,17,0.00869120654396728,17,0.00869120654396728,28,0.0143149284253579,0,0,0,0,13,0.00664621676891616,5,0.00255623721881391,1,0.000511247443762781,0,0,90,0.0460122699386503,192,0.098159509202454,31,0.0158486707566462,7,0.00357873210633947,15,0.00766871165644172,2,0.00102249488752556,25,0.0127811860940695,3,0.00153374233128834,0,0,0,0,13,0.00664621676891616,2,0.00102249488752556,3,0.00153374233128834,1,0.000511247443762781,0,0,9,0.00460122699386503,81,0.0414110429447853,192,0.098159509202454,10,0.00511247443762781,148,0.0756646216768916,1,0.000511247443762781,25,0.0127811860940695,8,0.00408997955010225,0,0
"HEMKÖP FALUN C",202202,2022-01-13,1875,115,0.0613333333333333,26,0.0138666666666667,16,0.00853333333333333,15,0.008,26,0.0138666666666667,0,0,0,0,6,0.0032,6,0.0032,3,0.0016,0,0,17,0.00906666666666667,108,0.0576,26,0.0138666666666667,9,0.0048,14,0.00746666666666667,1,0.000533333333333333,25,0.0133333333333333,1,0.000533333333333333,0,0,0,0,6,0.0032,4,0.00213333333333333,2,0.00106666666666667,3,0.0016,0,0,2,0.00106666666666667,15,0.008,108,0.0576,7,0.00373333333333333,66,0.0352,3,0.0016,25,0.0133333333333333,7,0.00373333333333333,0,0
"HEMKÖP FALUN C",202202,2022-01-12,2023,143,0.0706870983687593,30,0.0148294611962432,10,0.00494315373208107,19,0.00939199209095403,45,0.0222441917943648,0,0,0,0,7,0.00346020761245675,5,0.00247157686604053,3,0.00148294611962432,1,0.000494315373208107,23,0.0113692535837865,137,0.0677212061295106,30,0.0148294611962432,4,0.00197726149283243,19,0.00939199209095403,0,0,44,0.0217498764211567,1,0.000494315373208107,0,0,0,0,7,0.00346020761245675,4,0.00197726149283243,1,0.000494315373208107,3,0.00148294611962432,1,0.000494315373208107,0,0,23,0.0113692535837865,137,0.0677212061295106,6,0.00296589223924864,77,0.0380622837370242,3,0.00148294611962432,45,0.0222441917943648,6,0.00296589223924864,0,0
"HEMKÖP FALUN C",202202,2022-01-11,1705,179,0.104985337243402,19,0.0111436950146628,18,0.0105571847507331,38,0.0222873900293255,68,0.0398826979472141,0,0,0,0,2,0.00117302052785924,3,0.00175953079178886,4,0.00234604105571848,2,0.00117302052785924,25,0.0146627565982405,175,0.102639296187683,19,0.0111436950146628,14,0.00821114369501466,38,0.0222873900293255,0,0,65,0.0381231671554252,3,0.00175953079178886,0,0,0,0,2,0.00117302052785924,1,0.000586510263929619,2,0.00117302052785924,4,0.00234604105571848,2,0.00117302052785924,3,0.00175953079178886,22,0.0129032258064516,175,0.102639296187683,4,0.00234604105571848,94,0.0551319648093842,4,0.00234604105571848,67,0.0392961876832845,6,0.00351906158357771,0,0
"HEMKÖP FALUN C",202202,2022-01-10,1712,127,0.0741822429906542,32,0.0186915887850467,17,0.00992990654205607,28,0.0163551401869159,24,0.014018691588785,0,0,0,0,2,0.00116822429906542,1,0.00058411214953271,5,0.00292056074766355,0,0,18,0.0105140186915888,116,0.0677570093457944,32,0.0186915887850467,6,0.00350467289719626,26,0.0151869158878505,2,0.00116822429906542,22,0.0128504672897196,2,0.00116822429906542,0,0,0,0,2,0.00116822429906542,0,0,1,0.00058411214953271,5,0.00292056074766355,0,0,4,0.00233644859813084,14,0.00817757009345794,116,0.0677570093457944,11,0.00642523364485981,75,0.0438084112149533,5,0.00292056074766355,22,0.0128504672897196,3,0.00175233644859813,0,0
"HEMKÖP FALUN C",202201,2022-01-09,986,108,0.109533468559838,24,0.0243407707910751,9,0.00912778904665314,2,0.00202839756592292,37,0.037525354969574,0,0,0,0,4,0.00405679513184584,5,0.0050709939148073,7,0.00709939148073022,0,0,20,0.0202839756592292,102,0.103448275862069,24,0.0243407707910751,3,0.00304259634888438,2,0.00202839756592292,0,0,34,0.0344827586206897,3,0.00304259634888438,0,0,0,0,4,0.00405679513184584,4,0.00405679513184584,1,0.00101419878296146,7,0.00709939148073022,0,0,3,0.00304259634888438,17,0.0172413793103448,102,0.103448275862069,6,0.00608519269776876,47,0.0476673427991886,7,0.00709939148073022,34,0.0344827586206897,8,0.00811359026369168,0,0
"HEMKÖP FALUN C",202201,2022-01-08,1305,151,0.115708812260536,27,0.0206896551724138,14,0.010727969348659,4,0.00306513409961686,42,0.032183908045977,0,0,0,0,3,0.00229885057471264,8,0.00613026819923372,0,0,0,0,53,0.0406130268199234,143,0.109578544061303,27,0.0206896551724138,6,0.00459770114942529,4,0.00306513409961686,0,0,41,0.0314176245210728,1,0.000766283524904215,0,0,0,0,3,0.00229885057471264,2,0.00153256704980843,6,0.00459770114942529,0,0,0,0,5,0.00383141762452107,48,0.0367816091954023,143,0.109578544061303,8,0.00613026819923372,85,0.0651340996168582,0,0,41,0.0314176245210728,9,0.00689655172413793,0,0
"HEMKÖP FALUN C",202201,2022-01-07,1643,163,0.0992087644552648,33,0.0200852099817407,20,0.0121728545343883,6,0.00365185636031649,24,0.014607425441266,0,0,0,0,4,0.00243457090687766,10,0.00608642726719416,4,0.00243457090687766,2,0.00121728545343883,60,0.0365185636031649,152,0.0925136944613512,33,0.0200852099817407,9,0.00547778454047474,6,0.00365185636031649,0,0,23,0.0139987827145466,1,0.000608642726719416,0,0,0,0,4,0.00243457090687766,6,0.00365185636031649,4,0.00243457090687766,4,0.00243457090687766,2,0.00121728545343883,6,0.00365185636031649,54,0.0328667072428484,152,0.0925136944613512,11,0.00669506999391357,101,0.061472915398661,4,0.00243457090687766,25,0.0152160681679854,11,0.00669506999391357,0,0
"HEMKÖP FALUN C",202201,2022-01-06,1102,92,0.0834845735027223,22,0.0199637023593466,7,0.00635208711433757,2,0.00181488203266788,10,0.00907441016333938,0,0,0,0,2,0.00181488203266788,7,0.00635208711433757,5,0.00453720508166969,2,0.00181488203266788,35,0.0317604355716878,88,0.0798548094373866,22,0.0199637023593466,3,0.00272232304900181,2,0.00181488203266788,0,0,10,0.00907441016333938,0,0,0,0,0,0,2,0.00181488203266788,3,0.00272232304900181,4,0.00362976406533575,5,0.00453720508166969,2,0.00181488203266788,5,0.00453720508166969,30,0.0272232304900181,88,0.0798548094373866,4,0.00362976406533575,60,0.0544464609800363,5,0.00453720508166969,12,0.0108892921960073,7,0.00635208711433757,0,0
"HEMKÖP FALUN C",202201,2022-01-05,1620,130,0.0802469135802469,28,0.0172839506172839,19,0.0117283950617284,2,0.00123456790123457,34,0.0209876543209877,0,0,0,0,2,0.00123456790123457,11,0.00679012345679012,0,0,2,0.00123456790123457,32,0.0197530864197531,121,0.0746913580246914,28,0.0172839506172839,10,0.00617283950617284,1,0.000617283950617284,1,0.000617283950617284,32,0.0197530864197531,2,0.00123456790123457,0,0,0,0,2,0.00123456790123457,6,0.0037037037037037,5,0.00308641975308642,0,0,2,0.00123456790123457,3,0.00185185185185185,29,0.0179012345679012,121,0.0746913580246914,9,0.00555555555555556,65,0.0401234567901235,0,0,34,0.0209876543209877,13,0.00802469135802469,0,0
"HEMKÖP FALUN C",202201,2022-01-04,1573,140,0.0890019071837254,33,0.020979020979021,21,0.0133502860775588,3,0.00190718372536554,42,0.0267005721551176,0,0,0,0,4,0.00254291163382072,16,0.0101716465352829,0,0,0,0,21,0.0133502860775588,128,0.0813731722822632,33,0.020979020979021,9,0.00572155117609663,3,0.00190718372536554,0,0,39,0.0247933884297521,3,0.00190718372536554,0,0,0,0,4,0.00254291163382072,14,0.00890019071837254,2,0.00127145581691036,0,0,0,0,3,0.00190718372536554,18,0.0114431023521933,128,0.0813731722822632,12,0.00762873490146217,58,0.0368722186904005,0,0,39,0.0247933884297521,19,0.0120788302606484,0,0
"HEMKÖP FALUN C",202201,2022-01-03,1562,179,0.114596670934699,63,0.0403329065300896,54,0.0345710627400768,3,0.00192061459667093,23,0.0147247119078105,0,0,0,0,4,0.00256081946222791,8,0.00512163892445583,4,0.00256081946222791,2,0.00128040973111396,18,0.0115236875800256,135,0.0864276568501921,63,0.0403329065300896,10,0.00640204865556978,3,0.00192061459667093,0,0,19,0.0121638924455826,4,0.00256081946222791,0,0,0,0,4,0.00256081946222791,5,0.00320102432778489,3,0.00192061459667093,4,0.00256081946222791,2,0.00128040973111396,1,0.000640204865556978,17,0.0108834827144686,135,0.0864276568501921,44,0.028169014084507,54,0.0345710627400768,4,0.00256081946222791,21,0.0134443021766965,12,0.00768245838668374,0,0
"HEMKÖP FALUN C",202152,2022-01-02,1043,120,0.115052732502397,40,0.0383509108341323,35,0.0335570469798658,1,0.000958772770853308,17,0.0162991371045062,0,0,0,0,1,0.000958772770853308,6,0.00575263662511985,0,0,0,0,20,0.0191754554170662,90,0.0862895493767977,40,0.0383509108341323,5,0.00479386385426654,0,0,1,0.000958772770853308,16,0.0153403643336529,1,0.000958772770853308,0,0,0,0,1,0.000958772770853308,3,0.00287631831255992,3,0.00287631831255992,0,0,0,0,0,0,20,0.0191754554170662,90,0.0862895493767977,30,0.0287631831255992,37,0.0354745925215724,0,0,16,0.0153403643336529,7,0.00671140939597315,0,0
"HEMKÖP FALUN C",202152,2022-01-01,868,117,0.134792626728111,25,0.0288018433179724,19,0.021889400921659,4,0.00460829493087558,17,0.0195852534562212,0,0,0,0,2,0.00230414746543779,6,0.00691244239631336,3,0.00345622119815668,0,0,41,0.0472350230414747,101,0.116359447004608,25,0.0288018433179724,3,0.00345622119815668,4,0.00460829493087558,0,0,16,0.0184331797235023,1,0.00115207373271889,0,0,0,0,2,0.00230414746543779,2,0.00230414746543779,4,0.00460829493087558,3,0.00345622119815668,0,0,5,0.00576036866359447,36,0.0414746543778802,101,0.116359447004608,16,0.0184331797235023,59,0.0679723502304147,3,0.00345622119815668,16,0.0184331797235023,7,0.00806451612903226,0,0
"HEMKÖP FALUN C",202152,2021-12-31,1250,280,0.224,71,0.0568,63,0.0504,4,0.0032,33,0.0264,0,0,0,0,5,0.004,9,0.0072,3,0.0024,2,0.0016,90,0.072,222,0.1776,71,0.0568,5,0.004,2,0.0016,2,0.0016,32,0.0256,1,8e-04,0,0,0,0,5,0.004,3,0.0024,6,0.0048,3,0.0024,2,0.0016,2,0.0016,88,0.0704,222,0.1776,58,0.0464,117,0.0936,3,0.0024,34,0.0272,10,0.008,0,0
"HEMKÖP FALUN C",202152,2021-12-30,1800,297,0.165,100,0.0555555555555556,78,0.0433333333333333,6,0.00333333333333333,30,0.0166666666666667,0,0,0,0,5,0.00277777777777778,7,0.00388888888888889,1,0.000555555555555556,0,0,70,0.0388888888888889,226,0.125555555555556,100,0.0555555555555556,7,0.00388888888888889,6,0.00333333333333333,0,0,30,0.0166666666666667,0,0,0,0,0,0,5,0.00277777777777778,3,0.00166666666666667,4,0.00222222222222222,1,0.000555555555555556,0,0,2,0.00111111111111111,68,0.0377777777777778,226,0.125555555555556,71,0.0394444444444444,117,0.065,1,0.000555555555555556,30,0.0166666666666667,7,0.00388888888888889,0,0
"HEMKÖP FALUN C",202152,2021-12-29,1628,308,0.189189189189189,110,0.0675675675675676,87,0.0534398034398034,3,0.00184275184275184,43,0.0264127764127764,0,0,0,0,4,0.00245700245700246,5,0.00307125307125307,9,0.00552825552825553,6,0.00368550368550369,41,0.0251842751842752,226,0.138820638820639,110,0.0675675675675676,5,0.00307125307125307,3,0.00184275184275184,0,0,39,0.023955773955774,4,0.00245700245700246,0,0,0,0,4,0.00245700245700246,2,0.00122850122850123,3,0.00184275184275184,9,0.00552825552825553,6,0.00368550368550369,1,0.000614250614250614,40,0.0245700245700246,226,0.138820638820639,82,0.0503685503685504,81,0.0497542997542998,9,0.00552825552825553,45,0.0276412776412776,9,0.00552825552825553,0,0
"HEMKÖP FALUN C",202152,2021-12-28,1597,284,0.177833437695679,94,0.0588603631809643,64,0.0400751408891672,6,0.00375704445835942,52,0.0325610519724483,0,0,0,0,1,0.000626174076393237,11,0.00688791484032561,16,0.0100187852222918,0,0,40,0.0250469630557295,225,0.140889167188478,94,0.0588603631809643,5,0.00313087038196619,6,0.00375704445835942,0,0,50,0.0313087038196619,2,0.00125234815278647,0,0,0,0,1,0.000626174076393237,4,0.00250469630557295,7,0.00438321853475266,16,0.0100187852222918,0,0,7,0.00438321853475266,33,0.0206637445209768,225,0.140889167188478,59,0.036944270507201,87,0.0544771446462116,16,0.0100187852222918,50,0.0313087038196619,13,0.00814026299311208,0,0
